True Label,Predicted Label,Test Scores (r2 or accuracy)
100.0,81.21123,_
100.0,95.28073,_
100.0,101.228584,_
100.0,96.18044,_
100.0,86.54321,_
100.0,101.2205,_
100.0,88.172554,_
100.0,91.70358,_
100.0,95.822655,_
100.0,101.40371,_
100.0,76.508316,_
99.37881,99.74524,_
50.0,90.87751,_
50.0,97.38302,_
50.0,81.44288,_
50.0,101.684006,_
50.0,79.60232,_
50.0,74.782074,_
50.0,81.01765,_
50.0,72.226074,_
50.0,73.91952,_
50.0,85.9991,_
50.0,80.24091,_
50.0,89.78206,_
50.0,74.979454,_
50.0,100.85284,_
51.24239,100.01339,_
150.0,98.92216,_
150.0,114.40501,_
150.0,96.44447,_
150.0,107.81291,_
150.0,98.49105,_
150.0,85.82107,_
150.0,97.67532,_
150.0,96.05309,_
150.0,84.95502,_
149.37881,85.345375,_
100.0,80.16119,_
100.0,85.28918,_
100.0,83.08713,_
100.0,91.15049,_
100.0,87.73469,_
100.0,87.21903,_
100.0,82.993126,_
100.0,93.827324,_
100.0,84.67463,_
100.0,90.63189,_
100.0,81.41628,_
100.0,82.73848,_
149.37515,84.47031,_
150.0,98.87886,_
150.0,96.01472,_
150.0,84.91287,_
150.0,89.88547,_
150.0,84.49763,_
150.0,97.76306,_
150.0,81.58822,_
150.0,89.98369,_
51.24971,70.91557,_
50.0,82.53417,_
50.0,97.84617,_
50.0,78.781586,_
50.0,84.74532,_
50.0,87.03025,_
50.0,74.74384,_
50.0,93.61303,_
50.0,94.289116,_
50.0,86.677345,_
50.0,101.20666,_
50.0,92.611885,_
50.0,92.136765,_
50.0,75.253006,_
50.0,88.707,_
99.375145,100.14414,_
100.0,98.09679,_
100.0,84.57313,_
100.0,91.39263,_
100.0,91.34176,_
100.0,82.77893,_
100.0,92.52025,_
100.0,90.72181,_
100.0,94.00303,_
100.0,85.49372,_
100.0,71.76038,_
100.0,99.33712,_
98.757614,104.69795,_
0.0,87.266884,_
0.0,85.499176,_
49.375145,85.18826,_
50.0,94.73681,_
50.0,67.41129,_
50.0,91.34567,_
50.0,72.48277,_
50.0,103.67141,_
50.0,78.45077,_
50.0,92.14533,_
50.0,80.21011,_
50.0,80.62553,_
50.0,85.57582,_
50.0,91.366905,_
50.0,89.322296,_
50.0,89.993774,_
50.0,81.053825,_
148.75029,105.368675,_
150.0,107.55529,_
150.0,91.938065,_
150.0,99.17221,_
150.0,103.361946,_
150.0,79.17545,_
150.0,92.98421,_
150.0,90.910614,_
150.0,87.02036,_
150.0,79.458725,_
100.624855,94.955666,_
100.0,87.66929,_
100.0,107.94252,_
100.0,83.60618,_
100.0,98.107285,_
100.0,82.20373,_
100.0,89.74924,_
100.0,99.21765,_
100.0,81.89757,_
100.0,98.06825,_
100.0,91.02789,_
100.0,93.03526,_
99.37881,112.46338,_
50.0,83.33161,_
50.0,86.454575,_
50.0,76.83897,_
50.0,82.644165,_
50.0,83.77361,_
50.0,81.421875,_
50.0,81.790474,_
50.0,87.80657,_
50.0,91.920105,_
50.0,80.71456,_
50.0,86.482704,_
50.0,88.08035,_
50.0,87.72304,_
50.0,79.4746,_
51.24239,87.9447,_
150.0,92.197174,_
150.0,105.0522,_
150.0,97.87927,_
150.0,90.667076,_
150.0,109.921135,_
150.0,91.18522,_
150.0,92.943954,_
150.0,105.97017,_
150.0,85.11872,_
149.37881,113.53688,_
100.0,92.39964,_
100.0,83.81437,_
100.0,100.34763,_
100.0,86.433235,_
100.0,92.34996,_
100.0,85.541756,_
100.0,86.369835,_
100.0,80.72222,_
100.0,100.028366,_
100.0,91.58271,_
100.0,110.607994,_
100.0,100.21296,_
149.37515,103.588486,_
150.0,85.68732,_
150.0,108.66852,_
150.0,87.54943,_
150.0,79.07265,_
150.0,91.859535,_
150.0,94.38989,_
150.0,83.08148,_
150.0,108.247345,_
150.0,98.40783,_
51.24971,85.5469,_
50.0,75.05281,_
50.0,103.87989,_
50.0,99.51284,_
50.0,97.80337,_
50.0,95.490715,_
50.0,91.05915,_
50.0,85.89346,_
50.0,91.03654,_
50.0,109.935036,_
50.0,90.36054,_
50.0,93.0876,_
50.0,87.04094,_
50.0,96.00781,_
50.0,96.96261,_
99.375145,112.49536,_
100.0,79.75105,_
100.0,88.58172,_
100.0,99.778206,_
100.0,92.52946,_
100.0,93.27953,_
100.0,86.149956,_
100.0,96.132416,_
100.0,75.55144,_
100.0,95.61813,_
100.0,89.52851,_
100.0,109.463646,_
98.757614,100.83858,_
0.0,74.60708,_
0.0,85.55713,_
49.375145,93.4793,_
50.0,90.85543,_
50.0,89.368484,_
50.0,100.512436,_
50.0,86.33418,_
50.0,83.22434,_
50.0,86.88489,_
50.0,89.59472,_
50.0,101.1455,_
50.0,73.62539,_
50.0,96.23127,_
50.0,92.92827,_
50.0,92.02669,_
50.0,77.990845,_
50.0,87.88002,_
150.0,89.32208,_
150.0,94.26583,_
150.0,94.39748,_
150.0,93.554955,_
150.0,92.34246,_
150.0,91.38257,_
150.0,105.588036,_
150.0,98.014854,_
150.0,103.192184,_
100.624855,88.55023,_
100.0,78.77471,_
100.0,84.76067,_
100.0,89.88607,_
100.0,95.877365,_
100.0,84.73414,_
100.0,91.14122,_
100.0,87.939156,_
100.0,87.93949,_
100.0,85.82024,_
100.0,92.15468,_
100.0,78.63783,_
99.37881,104.29783,_
50.0,92.112144,_
50.0,88.37204,_
50.0,91.84388,_
50.0,88.248634,_
50.0,84.118,_
50.0,80.05601,_
50.0,104.77207,_
50.0,77.71602,_
50.0,86.4182,_
50.0,77.54748,_
50.0,85.05579,_
50.0,87.07946,_
50.0,90.6809,_
50.0,81.23662,_
51.24239,102.47733,_
150.0,82.20127,_
150.0,110.71989,_
150.0,93.85236,_
150.0,107.20883,_
150.0,87.93494,_
150.0,100.775085,_
150.0,97.25135,_
150.0,98.592804,_
150.0,86.23794,_
149.37881,102.281105,_
100.0,95.16597,_
100.0,88.163414,_
100.0,90.64392,_
100.0,88.42869,_
100.0,81.48509,_
100.0,91.21474,_
100.0,89.47605,_
100.0,90.09908,_
100.0,86.83012,_
100.0,90.98758,_
100.0,97.22845,_
100.0,92.36643,_
149.37515,107.437454,_
150.0,98.38139,_
150.0,105.20638,_
150.0,100.35297,_
150.0,94.43189,_
150.0,89.1722,_
150.0,95.077385,_
150.0,99.71376,_
150.0,89.048294,_
150.0,88.09997,_
51.24971,101.60207,_
50.0,95.506615,_
50.0,82.20575,_
50.0,84.91547,_
50.0,80.589645,_
50.0,81.63833,_
50.0,96.77187,_
50.0,80.024124,_
50.0,100.04422,_
50.0,92.23394,_
50.0,105.09525,_
50.0,90.36834,_
50.0,92.36055,_
50.0,92.02075,_
50.0,75.01692,_
99.375145,86.79158,_
100.0,85.256386,_
100.0,88.47808,_
100.0,94.39901,_
100.0,87.52962,_
100.0,81.555916,_
100.0,110.2119,_
100.0,83.59697,_
100.0,100.976524,_
100.0,83.9715,_
100.0,93.58937,_
100.0,91.87507,_
98.757614,112.924164,_
0.0,86.139534,_
0.0,87.05984,_
49.375145,93.92534,_
50.0,74.08485,_
50.0,97.52294,_
50.0,79.099815,_
50.0,89.44755,_
50.0,90.82566,_
50.0,79.65846,_
50.0,71.22852,_
50.0,80.409225,_
50.0,90.49031,_
50.0,88.90815,_
50.0,88.22625,_
50.0,76.38237,_
50.0,77.24976,_
50.0,83.77977,_
148.75029,86.198074,_
150.0,91.80465,_
150.0,97.28108,_
150.0,71.27175,_
150.0,84.12913,_
150.0,91.54173,_
150.0,83.62054,_
150.0,94.64256,_
150.0,86.88666,_
150.0,85.95524,_
100.624855,84.73722,_
100.0,81.62932,_
100.0,89.59703,_
100.0,94.30109,_
100.0,87.56902,_
100.0,85.20699,_
100.0,75.326035,_
100.0,88.71121,_
100.0,73.97115,_
100.0,75.95212,_
100.0,91.51941,_
100.0,82.10635,_
99.37881,97.53634,_
50.0,83.679,_
50.0,85.55657,_
50.0,74.088,_
50.0,89.10078,_
50.0,70.918396,_
50.0,67.47977,_
50.0,64.65233,_
50.0,75.75554,_
50.0,70.43959,_
50.0,67.23176,_
50.0,87.23794,_
50.0,90.92251,_
50.0,74.41058,_
51.24239,82.22486,_
150.0,106.1768,_
150.0,77.644264,_
150.0,95.81774,_
150.0,117.35613,_
150.0,71.906555,_
150.0,97.03177,_
150.0,86.68656,_
150.0,72.216194,_
149.37881,91.29836,_
100.0,85.21914,_
100.0,66.856636,_
100.0,87.75356,_
100.0,72.89411,_
100.0,96.40059,_
100.0,82.329636,_
100.0,86.17619,_
100.0,81.72241,_
100.0,84.09548,_
100.0,76.30409,_
100.0,72.09619,_
100.0,87.52253,_
149.37515,88.488754,_
150.0,108.04597,_
150.0,86.19996,_
150.0,73.00648,_
150.0,83.1407,_
150.0,88.78621,_
150.0,78.44356,_
150.0,81.7987,_
150.0,68.63505,_
150.0,90.24368,_
51.24971,72.78764,_
50.0,96.89066,_
50.0,68.09643,_
50.0,85.90706,_
50.0,99.82202,_
50.0,70.90422,_
50.0,77.10055,_
50.0,62.34508,_
50.0,81.38366,_
50.0,67.91394,_
50.0,83.17461,_
50.0,83.65263,_
50.0,79.49757,_
50.0,79.86013,_
99.375145,80.112404,_
100.0,88.15567,_
100.0,87.59036,_
100.0,76.03094,_
100.0,94.5041,_
100.0,93.10196,_
100.0,78.70219,_
100.0,87.6309,_
100.0,73.4489,_
100.0,91.22422,_
100.0,71.23346,_
100.0,81.48579,_
98.757614,87.37632,_
0.0,77.50749,_
0.0,65.13746,_
49.375145,86.10323,_
50.0,98.50921,_
50.0,64.19217,_
50.0,86.871826,_
50.0,74.03925,_
50.0,69.04857,_
50.0,75.89873,_
50.0,80.08236,_
50.0,92.219864,_
50.0,101.04703,_
50.0,85.388985,_
50.0,72.05473,_
50.0,86.06931,_
50.0,79.321304,_
148.75029,96.058365,_
150.0,84.23908,_
150.0,87.66043,_
150.0,96.809975,_
150.0,85.04041,_
150.0,87.68852,_
150.0,78.85752,_
150.0,80.88429,_
150.0,77.55313,_
150.0,75.53483,_
100.624855,80.13952,_
100.0,69.999535,_
100.0,80.82332,_
100.0,97.02393,_
100.0,89.15132,_
100.0,81.93053,_
100.0,81.43021,_
100.0,84.83827,_
100.0,92.04006,_
100.0,77.340256,_
100.0,81.26486,_
100.0,82.97536,_
99.37881,106.87502,_
50.0,80.501945,_
50.0,83.42943,_
50.0,82.12122,_
50.0,80.8376,_
50.0,77.741234,_
50.0,82.23181,_
50.0,75.14464,_
50.0,89.93033,_
50.0,90.85547,_
50.0,75.51627,_
50.0,72.733765,_
50.0,90.15989,_
50.0,82.08351,_
50.0,75.92346,_
51.24239,76.96467,_
150.0,93.87547,_
150.0,75.58817,_
150.0,78.69887,_
150.0,92.1328,_
150.0,92.62403,_
150.0,79.77612,_
150.0,99.79831,_
150.0,87.03352,_
150.0,90.26041,_
149.37881,97.07995,_
100.0,88.14079,_
100.0,88.294464,_
100.0,80.62485,_
100.0,90.92843,_
100.0,86.81401,_
100.0,97.31542,_
100.0,87.97707,_
100.0,89.30727,_
100.0,85.21976,_
100.0,82.639175,_
100.0,88.82129,_
100.0,83.095695,_
149.37515,74.622086,_
150.0,102.662056,_
150.0,95.05129,_
150.0,93.72868,_
150.0,82.044426,_
150.0,99.38278,_
150.0,95.16021,_
150.0,91.52732,_
150.0,69.61023,_
150.0,78.496155,_
51.24971,83.974,_
50.0,79.88351,_
50.0,67.82423,_
50.0,76.68398,_
50.0,78.55142,_
50.0,86.96984,_
50.0,86.935295,_
50.0,84.35023,_
50.0,77.43795,_
50.0,94.989334,_
50.0,90.855034,_
50.0,79.56105,_
50.0,80.78041,_
50.0,98.03353,_
50.0,75.177246,_
99.375145,82.869194,_
100.0,96.23332,_
100.0,88.9383,_
100.0,80.21945,_
100.0,76.76174,_
100.0,95.59204,_
100.0,84.58032,_
100.0,82.91345,_
100.0,85.176254,_
100.0,79.169495,_
100.0,99.590866,_
100.0,83.04901,_
98.757614,108.64675,_
0.0,93.84194,_
0.0,97.08348,_
49.375145,88.509285,_
50.0,102.707695,_
50.0,88.36522,_
50.0,82.884544,_
50.0,84.278244,_
50.0,84.35176,_
50.0,83.794106,_
50.0,91.51756,_
50.0,75.85142,_
50.0,82.14071,_
50.0,81.5886,_
50.0,76.88204,_
50.0,81.53439,_
50.0,90.33009,_
50.0,87.318245,_
148.75029,104.054855,_
150.0,119.91902,_
150.0,101.46195,_
150.0,86.8921,_
150.0,92.4417,_
150.0,86.400215,_
150.0,102.1563,_
150.0,99.6313,_
150.0,92.229256,_
150.0,97.32439,_
100.624855,86.63287,_
100.0,101.06466,_
100.0,80.02585,_
100.0,96.45482,_
100.0,88.8686,_
100.0,93.380264,_
100.0,89.74916,_
100.0,99.863495,_
100.0,99.0325,_
100.0,109.750496,_
100.0,114.15935,_
99.37881,108.0924,_
50.0,85.900955,_
50.0,83.74616,_
50.0,91.64095,_
50.0,82.639656,_
50.0,83.325035,_
50.0,103.62386,_
50.0,108.13199,_
50.0,94.682655,_
50.0,83.272095,_
50.0,79.56875,_
50.0,97.67313,_
50.0,86.54517,_
50.0,77.57543,_
150.0,88.35711,_
150.0,95.75837,_
150.0,110.67853,_
150.0,84.41837,_
150.0,97.4998,_
150.0,94.88062,_
150.0,85.54556,_
150.0,96.950294,_
150.0,87.142006,_
149.37881,89.272446,_
100.0,65.17487,_
100.0,96.9108,_
100.0,85.93007,_
100.0,101.54115,_
100.0,103.50489,_
100.0,114.95352,_
100.0,79.36514,_
100.0,97.553154,_
100.0,79.64347,_
100.0,96.83786,_
100.0,104.755066,_
100.0,85.146225,_
149.37515,79.30423,_
150.0,105.4409,_
150.0,102.29752,_
150.0,105.06563,_
150.0,99.695656,_
150.0,88.22994,_
150.0,103.04651,_
150.0,95.67654,_
150.0,80.64755,_
150.0,80.498825,_
51.24971,73.63186,_
50.0,78.62792,_
50.0,86.55014,_
50.0,89.20891,_
50.0,79.448616,_
50.0,85.66058,_
50.0,97.91512,_
50.0,74.82526,_
50.0,89.972404,_
50.0,90.8805,_
99.375145,86.70287,_
100.0,73.69719,_
100.0,106.012375,_
100.0,96.543915,_
100.0,102.02581,_
100.0,68.38612,_
100.0,85.7232,_
100.0,109.564354,_
100.0,66.15258,_
98.757614,111.242195,_
0.0,89.64257,_
49.375145,107.51774,_
50.0,93.63989,_
50.0,90.59991,_
50.0,100.222404,_
50.0,96.944496,_
50.0,91.83005,_
50.0,85.60885,_
50.0,77.124626,_
50.0,97.748314,_
50.0,78.19929,_
50.0,92.01502,_
50.0,84.218094,_
50.0,86.98653,_
50.0,80.03893,_
50.0,93.26918,_
148.75029,100.764694,_
150.0,96.34832,_
150.0,84.96903,_
150.0,109.650085,_
150.0,101.82268,_
150.0,83.38071,_
150.0,97.902855,_
150.0,88.26701,_
150.0,93.198,_
150.0,94.779,_
100.624855,92.019585,_
100.0,87.17283,_
100.0,93.32274,_
100.0,92.06468,_
100.0,84.92207,_
100.0,92.46045,_
100.0,82.95584,_
100.0,93.05159,_
100.0,81.39359,_
100.0,91.744385,_
100.0,93.685295,_
100.0,91.03694,_
99.37881,94.13625,_
50.0,94.887505,_
50.0,76.359474,_
50.0,76.882034,_
50.0,81.83891,_
50.0,90.628494,_
50.0,89.22445,_
50.0,92.37532,_
50.0,82.57484,_
50.0,81.79778,_
50.0,91.41928,_
50.0,95.701584,_
50.0,97.15622,_
50.0,61.779438,_
50.0,91.30169,_
51.24239,86.696236,_
150.0,95.611626,_
150.0,89.54127,_
150.0,101.133484,_
150.0,91.181076,_
150.0,86.668724,_
150.0,88.59071,_
150.0,101.73759,_
150.0,104.357925,_
150.0,92.43355,_
149.37881,110.458565,_
100.0,101.91026,_
100.0,73.57202,_
100.0,109.19,_
100.0,96.67503,_
100.0,97.62827,_
100.0,108.524704,_
100.0,92.10137,_
100.0,87.78522,_
100.0,88.5586,_
100.0,81.97953,_
100.0,88.60872,_
100.0,81.5258,_
149.37515,94.95774,_
150.0,115.29593,_
150.0,95.03278,_
150.0,94.10198,_
150.0,104.43945,_
150.0,106.39599,_
150.0,99.91397,_
150.0,100.64245,_
150.0,98.28474,_
51.24971,92.66374,_
50.0,88.48616,_
50.0,103.1441,_
50.0,89.4936,_
50.0,88.08123,_
50.0,85.71377,_
50.0,78.823616,_
50.0,80.1895,_
50.0,88.73131,_
50.0,99.34084,_
50.0,95.06707,_
50.0,86.79978,_
50.0,85.53824,_
50.0,85.21362,_
99.375145,84.56617,_
100.0,96.99029,_
100.0,98.88587,_
100.0,89.78149,_
100.0,94.41841,_
100.0,84.26696,_
100.0,98.88573,_
100.0,102.55235,_
100.0,94.49236,_
100.0,81.97706,_
100.0,100.95544,_
98.757614,97.42548,_
0.0,86.95233,_
0.0,78.34134,_
50.0,103.57351,_
50.0,111.104324,_
50.0,88.58513,_
50.0,91.47471,_
50.0,79.47128,_
50.0,84.028534,_
50.0,85.83812,_
50.0,92.52695,_
50.0,73.08161,_
50.0,83.738945,_
50.0,79.922035,_
50.0,83.77638,_
50.0,75.14674,_
148.75029,92.89502,_
150.0,98.727325,_
150.0,99.84336,_
150.0,92.702705,_
150.0,100.16676,_
150.0,85.76799,_
150.0,75.21415,_
150.0,103.08845,_
150.0,86.728386,_
150.0,105.01921,_
100.624855,83.7931,_
100.0,81.37893,_
100.0,90.51554,_
100.0,75.11913,_
100.0,95.04419,_
100.0,76.174835,_
100.0,94.04953,_
100.0,83.753944,_
100.0,77.00312,_
100.0,88.177345,_
100.0,96.00668,_
100.0,91.34513,_
99.37881,86.67868,_
50.0,93.605965,_
50.0,85.076515,_
50.0,83.29992,_
50.0,76.015526,_
50.0,97.60207,_
50.0,75.22389,_
50.0,95.324104,_
50.0,81.619896,_
50.0,89.13536,_
50.0,72.87921,_
50.0,74.919014,_
50.0,88.161644,_
50.0,90.0225,_
50.0,78.22865,_
51.24239,86.88741,_
150.0,90.876724,_
150.0,94.832054,_
150.0,104.48963,_
150.0,101.16233,_
150.0,101.985,_
150.0,103.37909,_
150.0,93.57312,_
150.0,93.11248,_
150.0,90.69822,_
149.37881,102.391014,_
100.0,77.2611,_
100.0,91.75973,_
100.0,75.47453,_
100.0,90.33722,_
100.0,80.70075,_
100.0,81.983154,_
100.0,79.3508,_
100.0,90.75818,_
100.0,87.350296,_
100.0,92.44084,_
100.0,88.9377,_
100.0,101.048775,_
149.37515,91.0393,_
150.0,93.047516,_
150.0,94.92979,_
150.0,103.974495,_
150.0,92.1783,_
150.0,105.93061,_
150.0,93.526955,_
150.0,92.386826,_
150.0,75.72562,_
150.0,94.8796,_
51.24971,82.06331,_
50.0,86.14541,_
50.0,83.61805,_
50.0,106.152374,_
50.0,78.21376,_
50.0,70.99385,_
50.0,89.47309,_
50.0,89.42514,_
50.0,83.87393,_
50.0,83.23367,_
50.0,65.00059,_
50.0,81.991974,_
50.0,93.76604,_
50.0,80.41003,_
50.0,88.846375,_
99.375145,81.33564,_
100.0,85.87137,_
100.0,73.33785,_
100.0,90.89563,_
100.0,114.00679,_
100.0,90.5242,_
100.0,81.62605,_
100.0,99.8984,_
100.0,81.563446,_
100.0,107.06469,_
100.0,93.49037,_
100.0,82.77034,_
98.757614,94.84889,_
0.0,74.27949,_
0.0,73.65164,_
50.0,99.38839,_
50.0,82.01178,_
50.0,90.99023,_
50.0,85.465546,_
50.0,94.06818,_
50.0,88.84593,_
50.0,85.48242,_
50.0,83.92099,_
50.0,85.601555,_
50.0,84.151855,_
50.0,83.166695,_
50.0,86.54411,_
50.0,100.194466,_
50.0,93.04225,_
148.75029,90.54285,_
150.0,89.41273,_
150.0,96.4618,_
150.0,86.012436,_
150.0,101.84729,_
150.0,100.94387,_
150.0,92.25007,_
150.0,108.6499,_
150.0,99.0757,_
150.0,93.96889,_
100.624855,76.5571,_
100.0,91.177956,_
100.0,91.87647,_
100.0,87.04059,_
100.0,88.75509,_
100.0,82.9327,_
100.0,90.19531,_
100.0,95.50723,_
100.0,90.74822,_
100.0,88.50169,_
100.0,94.28055,_
100.0,83.77166,_
99.37881,102.58625,_
50.0,96.39516,_
50.0,88.82402,_
50.0,92.99213,_
50.0,90.02021,_
50.0,80.338936,_
50.0,85.52486,_
50.0,88.171646,_
50.0,89.2694,_
50.0,84.1447,_
50.0,84.85586,_
50.0,98.65293,_
50.0,81.076416,_
50.0,85.71652,_
50.0,102.82922,_
51.24239,87.68604,_
150.0,90.73979,_
150.0,91.420135,_
150.0,92.527466,_
150.0,97.23208,_
150.0,94.57794,_
150.0,94.201935,_
150.0,86.98443,_
150.0,89.256516,_
150.0,83.84585,_
149.37881,104.304085,_
100.0,106.12318,_
100.0,82.15035,_
100.0,93.225624,_
100.0,87.07597,_
100.0,92.67685,_
100.0,93.06715,_
100.0,98.52473,_
100.0,93.55503,_
100.0,100.26837,_
100.0,96.629074,_
100.0,95.50277,_
100.0,100.580666,_
149.37515,94.340904,_
150.0,92.484604,_
150.0,98.126,_
150.0,84.1893,_
150.0,87.83977,_
150.0,82.3971,_
150.0,86.56941,_
150.0,92.76865,_
150.0,80.470634,_
150.0,90.95527,_
51.24971,86.274864,_
50.0,85.514435,_
50.0,79.65781,_
50.0,82.137115,_
50.0,84.58744,_
50.0,82.1353,_
50.0,81.72941,_
50.0,95.37314,_
50.0,92.717514,_
50.0,90.48551,_
50.0,74.23799,_
50.0,79.391914,_
50.0,90.51877,_
50.0,89.06386,_
50.0,88.77141,_
99.375145,95.47938,_
100.0,86.390495,_
100.0,95.54115,_
100.0,89.713684,_
100.0,98.70023,_
100.0,75.23761,_
100.0,95.74042,_
100.0,69.364555,_
100.0,86.07409,_
100.0,88.88621,_
100.0,74.71268,_
100.0,95.53853,_
98.757614,99.76519,_
0.0,93.27282,_
0.0,82.98824,_
49.375145,111.662346,_
50.0,92.22567,_
50.0,106.012184,_
50.0,98.335434,_
50.0,76.901596,_
50.0,82.1909,_
50.0,81.479034,_
50.0,89.56866,_
50.0,84.24065,_
50.0,81.07865,_
50.0,99.038536,_
50.0,79.41713,_
50.0,94.16975,_
148.75029,105.88008,_
150.0,82.48767,_
150.0,78.441864,_
150.0,85.34541,_
150.0,99.08628,_
150.0,97.86268,_
150.0,74.32611,_
150.0,119.35287,_
100.624855,81.041695,_
100.0,78.085304,_
100.0,76.51622,_
100.0,97.21093,_
100.0,98.09696,_
100.0,100.965065,_
100.0,83.43455,_
100.0,102.734825,_
100.0,100.03197,_
100.0,107.669464,_
100.0,117.44768,_
100.0,87.94002,_
99.37881,105.604126,_
50.0,82.399025,_
50.0,75.86013,_
50.0,83.25202,_
50.0,89.953636,_
50.0,84.30183,_
50.0,94.567444,_
50.0,86.92692,_
50.0,72.84326,_
50.0,79.522804,_
50.0,74.582726,_
50.0,86.49297,_
50.0,85.97169,_
50.0,92.70934,_
50.0,72.07689,_
51.24239,72.2879,_
150.0,117.47279,_
150.0,92.291,_
150.0,94.2562,_
150.0,83.91808,_
150.0,94.742714,_
150.0,82.71826,_
150.0,93.94243,_
150.0,91.86147,_
150.0,69.99276,_
149.37881,105.91256,_
100.0,85.884254,_
100.0,85.80368,_
100.0,85.40087,_
100.0,86.976974,_
100.0,75.81338,_
100.0,82.697296,_
100.0,81.60525,_
100.0,74.21255,_
100.0,95.24383,_
100.0,82.746414,_
100.0,99.209175,_
100.0,92.77374,_
149.37515,77.02791,_
150.0,98.13254,_
150.0,105.09764,_
150.0,78.72904,_
150.0,91.27585,_
150.0,97.69401,_
150.0,98.78198,_
150.0,101.73451,_
150.0,70.4299,_
51.24971,96.40313,_
50.0,60.64788,_
50.0,80.135735,_
50.0,90.78285,_
50.0,89.14258,_
50.0,87.35442,_
50.0,72.42007,_
50.0,92.96987,_
50.0,78.747894,_
50.0,63.9624,_
50.0,82.47986,_
50.0,63.118057,_
50.0,90.68941,_
50.0,94.1781,_
99.375145,72.02842,_
100.0,116.092224,_
100.0,107.95877,_
100.0,89.098785,_
100.0,94.492584,_
100.0,80.4474,_
100.0,88.917915,_
100.0,85.44456,_
100.0,104.213,_
100.0,108.01197,_
100.0,72.50373,_
100.0,80.44995,_
98.757614,108.253075,_
0.0,84.00435,_
0.0,74.75364,_
49.375145,77.77771,_
50.0,88.26832,_
50.0,84.653435,_
50.0,103.87905,_
50.0,66.31742,_
50.0,73.16129,_
50.0,72.75881,_
50.0,77.553505,_
50.0,73.38233,_
50.0,94.15731,_
50.0,74.83482,_
50.0,89.494835,_
50.0,66.26872,_
50.0,82.76469,_
50.0,77.07482,_
150.0,84.517334,_
150.0,80.97947,_
150.0,86.69476,_
150.0,89.390305,_
150.0,103.80575,_
150.0,93.362785,_
100.0,113.913666,_
100.0,74.28612,_
