Mean Score,Test Scores,True Label,Predicted Label
_,_,0.0,42.58303
_,_,0.0,44.058605
_,_,49.375145,46.202003
_,_,50.0,46.111153
_,_,50.0,43.676605
_,_,50.0,42.890766
_,_,50.0,42.300644
_,_,50.0,43.575733
_,_,50.0,42.293545
_,_,50.0,43.36048
_,_,50.0,42.665146
_,_,50.0,45.744526
_,_,50.0,47.241226
_,_,50.0,42.714634
_,_,50.0,44.36785
_,_,50.0,42.11098
_,_,50.0,41.55075
_,_,150.0,41.316322
_,_,150.0,42.200375
_,_,150.0,44.61323
_,_,150.0,42.198418
_,_,150.0,46.83361
_,_,150.0,40.333702
_,_,150.0,43.76719
_,_,150.0,43.4734
_,_,150.0,43.471256
_,_,100.624855,44.41237
_,_,100.0,44.39212
_,_,100.0,42.764187
_,_,100.0,44.310425
_,_,100.0,44.112732
_,_,100.0,42.628872
_,_,100.0,43.693638
_,_,100.0,42.76805
_,_,100.0,45.856144
_,_,100.0,44.262436
_,_,100.0,43.75181
_,_,100.0,43.190315
_,_,99.37881,48.34257
_,_,50.0,43.966053
_,_,50.0,42.104187
_,_,50.0,40.70376
_,_,50.0,43.507744
_,_,50.0,41.97374
_,_,50.0,43.97072
_,_,50.0,43.209015
_,_,50.0,42.31643
_,_,50.0,44.7074
_,_,50.0,45.521408
_,_,50.0,46.014763
_,_,50.0,43.978424
_,_,50.0,43.339977
_,_,50.0,43.97868
_,_,51.24239,38.929287
_,_,150.0,41.18239
_,_,150.0,45.74086
_,_,150.0,44.235336
_,_,150.0,44.183327
_,_,150.0,43.0405
_,_,150.0,42.654106
_,_,150.0,45.966385
_,_,150.0,41.291847
_,_,150.0,44.38853
_,_,149.37881,48.998768
_,_,100.0,44.33259
_,_,100.0,43.54677
_,_,100.0,44.29646
_,_,100.0,43.859035
_,_,100.0,42.222805
_,_,100.0,41.773262
_,_,100.0,44.680435
_,_,100.0,45.932415
_,_,100.0,43.671795
_,_,100.0,44.09922
_,_,100.0,40.454247
_,_,100.0,43.247677
_,_,149.37515,47.356544
_,_,150.0,41.410717
_,_,150.0,44.657246
_,_,150.0,43.93051
_,_,150.0,42.28981
_,_,150.0,45.549202
_,_,150.0,43.721256
_,_,150.0,42.386314
_,_,150.0,43.90518
_,_,150.0,43.032967
_,_,51.24971,42.5356
_,_,50.0,41.865063
_,_,50.0,45.898827
_,_,50.0,44.295166
_,_,50.0,40.52883
_,_,50.0,44.90969
_,_,50.0,44.756035
_,_,50.0,43.59933
_,_,50.0,41.37307
_,_,50.0,41.874184
_,_,50.0,40.890247
_,_,50.0,45.02752
_,_,50.0,44.71239
_,_,50.0,40.891068
_,_,50.0,41.057365
_,_,99.375145,44.8924
_,_,100.0,44.607372
_,_,100.0,43.73291
_,_,100.0,43.751884
_,_,100.0,42.115112
_,_,100.0,42.864815
_,_,100.0,44.52844
_,_,100.0,43.840416
_,_,100.0,48.221596
_,_,100.0,41.884148
_,_,100.0,44.00964
_,_,100.0,43.43568
_,_,98.757614,48.956863
_,_,0.0,43.070366
_,_,0.0,43.015114
_,_,49.375145,48.97546
_,_,50.0,39.024174
_,_,50.0,41.94673
_,_,50.0,42.981674
_,_,50.0,42.993145
_,_,50.0,40.820267
_,_,50.0,41.60019
_,_,50.0,42.8717
_,_,50.0,42.58866
_,_,50.0,42.61028
_,_,50.0,40.201714
_,_,50.0,42.210503
_,_,50.0,42.55889
_,_,50.0,42.24199
_,_,50.0,40.222107
_,_,148.75029,51.211483
_,_,150.0,42.634247
_,_,150.0,41.746563
_,_,150.0,42.686863
_,_,150.0,41.775627
_,_,150.0,43.763214
_,_,150.0,42.52251
_,_,150.0,44.07521
_,_,150.0,42.446205
_,_,150.0,43.215786
_,_,100.624855,43.388863
_,_,100.0,40.722443
_,_,100.0,38.984314
_,_,100.0,45.19547
_,_,100.0,42.98405
_,_,100.0,42.434097
_,_,100.0,41.85908
_,_,100.0,43.503376
_,_,100.0,41.14702
_,_,100.0,42.490322
_,_,100.0,42.332054
_,_,100.0,42.42742
_,_,99.37881,47.225086
_,_,50.0,42.724445
_,_,50.0,41.734146
_,_,50.0,39.344193
_,_,50.0,42.20227
_,_,50.0,41.651165
_,_,50.0,43.40404
_,_,50.0,42.06766
_,_,50.0,42.71291
_,_,50.0,45.01183
_,_,50.0,42.927067
_,_,50.0,42.179024
_,_,50.0,41.09035
_,_,50.0,40.995934
_,_,51.24239,37.309017
_,_,150.0,42.90033
_,_,150.0,42.59656
_,_,150.0,41.726524
_,_,150.0,42.452106
_,_,150.0,40.335022
_,_,150.0,42.429165
_,_,150.0,41.696686
_,_,150.0,41.77959
_,_,149.37881,46.789745
_,_,100.0,43.907173
_,_,100.0,41.699608
_,_,100.0,41.528324
_,_,100.0,42.543015
_,_,100.0,40.485287
_,_,100.0,43.715633
_,_,100.0,41.682556
_,_,100.0,42.72616
_,_,100.0,43.949776
_,_,100.0,41.48005
_,_,100.0,41.5669
_,_,100.0,41.199966
_,_,149.37515,45.12795
_,_,150.0,45.603996
_,_,150.0,43.39565
_,_,150.0,45.442966
_,_,150.0,42.112488
_,_,150.0,44.196556
_,_,150.0,41.77128
_,_,150.0,42.92041
_,_,150.0,41.194057
_,_,150.0,42.12319
_,_,51.24971,39.219784
_,_,50.0,38.670868
_,_,50.0,41.076183
_,_,50.0,43.34709
_,_,50.0,43.930737
_,_,50.0,42.250988
_,_,50.0,41.91107
_,_,50.0,41.70292
_,_,50.0,42.741276
_,_,50.0,41.648617
_,_,50.0,42.319164
_,_,50.0,42.813225
_,_,50.0,42.59564
_,_,50.0,41.979897
_,_,99.375145,45.411198
_,_,100.0,43.41145
_,_,100.0,45.12404
_,_,100.0,43.907394
_,_,100.0,42.26863
_,_,100.0,41.34847
_,_,100.0,44.183445
_,_,100.0,43.3126
_,_,100.0,42.240974
_,_,100.0,42.543625
_,_,100.0,42.080994
_,_,100.0,42.21207
_,_,98.757614,47.446636
_,_,0.0,41.86982
_,_,0.0,43.281197
_,_,49.375145,45.120583
_,_,50.0,42.833534
_,_,50.0,44.43432
_,_,50.0,42.418697
_,_,50.0,41.893517
_,_,50.0,41.92804
_,_,50.0,42.022285
_,_,50.0,43.81552
_,_,50.0,41.5054
_,_,50.0,43.39663
_,_,50.0,42.864243
_,_,50.0,42.8131
_,_,50.0,43.120552
_,_,50.0,43.739094
_,_,148.75029,43.36964
_,_,150.0,42.080185
_,_,150.0,42.24802
_,_,150.0,40.244987
_,_,150.0,42.092037
_,_,150.0,44.067604
_,_,150.0,42.35158
_,_,150.0,40.758724
_,_,150.0,43.275608
_,_,150.0,43.06874
_,_,100.624855,40.05977
_,_,100.0,42.094616
_,_,100.0,39.855537
_,_,100.0,42.45875
_,_,100.0,43.726273
_,_,100.0,42.83848
_,_,100.0,42.824127
_,_,100.0,44.4132
_,_,100.0,40.0882
_,_,100.0,42.195827
_,_,100.0,44.176136
_,_,100.0,40.79983
_,_,99.37881,44.204563
_,_,50.0,40.445595
_,_,50.0,40.953167
_,_,50.0,43.866184
_,_,50.0,43.149506
_,_,50.0,42.92694
_,_,50.0,42.071712
_,_,50.0,42.30202
_,_,50.0,42.04418
_,_,50.0,41.576664
_,_,50.0,43.077797
_,_,50.0,40.076576
_,_,50.0,43.06905
_,_,50.0,41.876614
_,_,50.0,43.050617
_,_,51.24239,34.534027
_,_,150.0,43.43951
_,_,150.0,41.530945
_,_,150.0,40.9461
_,_,150.0,40.34786
_,_,150.0,39.879414
_,_,150.0,40.31394
_,_,150.0,40.53802
_,_,150.0,42.785885
_,_,150.0,44.43623
_,_,149.37881,47.926353
_,_,100.0,43.28351
_,_,100.0,39.99842
_,_,100.0,41.536034
_,_,100.0,42.990574
_,_,100.0,43.487312
_,_,100.0,42.113453
_,_,100.0,42.555763
_,_,100.0,43.091007
_,_,100.0,41.22642
_,_,100.0,42.02627
_,_,100.0,42.897606
_,_,100.0,42.182922
_,_,149.37515,45.095737
_,_,150.0,41.713966
_,_,150.0,44.739883
_,_,150.0,43.56652
_,_,150.0,41.29114
_,_,150.0,43.326805
_,_,150.0,43.44557
_,_,150.0,44.850197
_,_,150.0,42.913544
_,_,150.0,42.29259
_,_,51.24971,41.43615
_,_,50.0,41.117554
_,_,50.0,44.72719
_,_,50.0,45.547504
_,_,50.0,42.201096
_,_,50.0,42.730618
_,_,50.0,44.377666
_,_,50.0,42.358425
_,_,50.0,42.100708
_,_,50.0,40.728806
_,_,50.0,42.392212
_,_,50.0,42.406296
_,_,50.0,41.58565
_,_,50.0,42.23907
_,_,50.0,43.244648
_,_,99.375145,44.259693
_,_,100.0,45.850716
_,_,100.0,42.31006
_,_,100.0,40.521584
_,_,100.0,44.917957
_,_,100.0,43.691925
_,_,100.0,41.95483
_,_,100.0,43.45309
_,_,100.0,42.04464
_,_,100.0,43.643154
_,_,100.0,44.035797
_,_,100.0,43.55057
_,_,98.757614,46.555634
_,_,0.0,42.018715
_,_,0.0,43.592987
_,_,49.375145,46.497883
_,_,50.0,39.773254
_,_,50.0,42.4484
_,_,50.0,40.593678
_,_,50.0,37.368183
_,_,50.0,39.16129
_,_,50.0,35.963722
_,_,50.0,42.773136
_,_,50.0,37.80625
_,_,50.0,36.618114
_,_,50.0,39.323105
_,_,50.0,38.68371
_,_,50.0,44.75521
_,_,50.0,37.83103
_,_,50.0,42.64654
_,_,148.75029,50.269093
_,_,150.0,45.47111
_,_,150.0,36.25208
_,_,150.0,39.858936
_,_,150.0,45.85858
_,_,150.0,44.155968
_,_,150.0,38.394352
_,_,150.0,38.31166
_,_,150.0,39.399918
_,_,150.0,40.53149
_,_,100.624855,36.703983
_,_,100.0,38.19929
_,_,100.0,40.348644
_,_,100.0,42.03344
_,_,100.0,40.850445
_,_,100.0,44.954723
_,_,100.0,41.211174
_,_,100.0,42.738922
_,_,100.0,42.050022
_,_,100.0,48.46314
_,_,100.0,46.32949
_,_,99.37881,50.2015
_,_,50.0,36.944393
_,_,50.0,42.616425
_,_,50.0,42.044956
_,_,50.0,42.103672
_,_,50.0,41.184124
_,_,50.0,41.292973
_,_,50.0,40.04661
_,_,50.0,49.94924
_,_,50.0,45.21374
_,_,50.0,43.45965
_,_,50.0,39.63402
_,_,50.0,41.15081
_,_,50.0,40.63144
_,_,150.0,36.591457
_,_,150.0,41.039604
_,_,150.0,45.432495
_,_,150.0,43.677372
_,_,150.0,38.74365
_,_,150.0,42.17397
_,_,150.0,42.793842
_,_,150.0,42.068485
_,_,150.0,37.71334
_,_,149.37881,45.488068
_,_,100.0,40.299496
_,_,100.0,38.48197
_,_,100.0,43.116787
_,_,100.0,40.38785
_,_,100.0,37.45568
_,_,100.0,48.654057
_,_,100.0,40.232174
_,_,100.0,39.686474
_,_,100.0,45.48092
_,_,100.0,40.249733
_,_,100.0,45.787045
_,_,100.0,46.189507
_,_,149.37515,43.987015
_,_,150.0,39.185123
_,_,150.0,42.61712
_,_,150.0,44.16362
_,_,150.0,44.863876
_,_,150.0,40.422283
_,_,150.0,39.918484
_,_,150.0,40.666958
_,_,150.0,38.056606
_,_,150.0,40.81553
_,_,51.24971,37.216515
_,_,50.0,39.55517
_,_,50.0,41.573715
_,_,50.0,42.53458
_,_,50.0,41.785137
_,_,50.0,41.86194
_,_,50.0,42.493237
_,_,50.0,42.12853
_,_,50.0,38.081345
_,_,50.0,41.958027
_,_,99.375145,45.80279
_,_,100.0,37.970448
_,_,100.0,46.019314
_,_,100.0,42.138004
_,_,100.0,43.056446
_,_,100.0,37.821888
_,_,100.0,39.776913
_,_,100.0,47.829025
_,_,100.0,42.31937
_,_,98.757614,45.476643
_,_,0.0,40.75234
_,_,49.375145,44.670197
_,_,50.0,40.979496
_,_,50.0,41.914658
_,_,50.0,43.76579
_,_,50.0,41.018932
_,_,50.0,41.3095
_,_,50.0,37.265686
_,_,50.0,41.356697
_,_,50.0,39.16618
_,_,50.0,43.56444
_,_,50.0,37.95714
_,_,50.0,41.15586
_,_,50.0,42.43318
_,_,50.0,42.055424
_,_,50.0,41.63234
_,_,148.75029,41.86556
_,_,150.0,39.74858
_,_,150.0,39.734184
_,_,150.0,40.228916
_,_,150.0,41.72871
_,_,150.0,36.7756
_,_,150.0,41.83909
_,_,150.0,42.802635
_,_,150.0,43.82367
_,_,150.0,39.950035
_,_,100.624855,39.70067
_,_,100.0,40.53046
_,_,100.0,39.39278
_,_,100.0,39.748936
_,_,100.0,39.98617
_,_,100.0,45.862568
_,_,100.0,40.302387
_,_,100.0,39.41228
_,_,100.0,40.537895
_,_,100.0,40.859394
_,_,100.0,40.485775
_,_,100.0,42.929806
_,_,99.37881,44.444748
_,_,50.0,40.585983
_,_,50.0,40.825565
_,_,50.0,42.57341
_,_,50.0,40.339718
_,_,50.0,40.41529
_,_,50.0,41.09938
_,_,50.0,42.39498
_,_,50.0,41.740524
_,_,50.0,38.93858
_,_,50.0,41.29105
_,_,50.0,39.678288
_,_,50.0,42.71561
_,_,50.0,42.46672
_,_,50.0,41.199223
_,_,51.24239,37.025436
_,_,150.0,39.98472
_,_,150.0,42.033245
_,_,150.0,43.697563
_,_,150.0,46.18699
_,_,150.0,42.257015
_,_,150.0,40.36615
_,_,150.0,44.166668
_,_,150.0,39.420536
_,_,150.0,42.068794
_,_,149.37881,47.857803
_,_,100.0,40.75185
_,_,100.0,42.096813
_,_,100.0,40.04754
_,_,100.0,40.516247
_,_,100.0,44.618633
_,_,100.0,43.004047
_,_,100.0,40.63337
_,_,100.0,43.29782
_,_,100.0,44.57041
_,_,100.0,40.546013
_,_,100.0,42.311695
_,_,100.0,41.5426
_,_,149.37515,44.294014
_,_,150.0,41.39029
_,_,150.0,43.09986
_,_,150.0,43.915844
_,_,150.0,38.541092
_,_,150.0,42.098057
_,_,150.0,42.58771
_,_,150.0,39.253265
_,_,150.0,42.632637
_,_,51.24971,43.301567
_,_,50.0,41.74052
_,_,50.0,40.559963
_,_,50.0,42.527126
_,_,50.0,38.53947
_,_,50.0,40.83833
_,_,50.0,40.75641
_,_,50.0,39.364346
_,_,50.0,38.865845
_,_,50.0,40.780468
_,_,50.0,41.636272
_,_,50.0,37.633812
_,_,50.0,40.999126
_,_,50.0,41.75239
_,_,99.375145,41.958786
_,_,100.0,39.74774
_,_,100.0,43.03329
_,_,100.0,41.907417
_,_,100.0,42.460213
_,_,100.0,42.357056
_,_,100.0,40.99919
_,_,100.0,40.020657
_,_,100.0,40.006737
_,_,100.0,40.932186
_,_,100.0,39.177544
_,_,98.757614,45.215748
_,_,0.0,42.809944
_,_,0.0,41.962307
_,_,50.0,39.977863
_,_,50.0,40.2635
_,_,50.0,43.18763
_,_,50.0,41.30141
_,_,50.0,41.08288
_,_,50.0,40.975708
_,_,50.0,40.40247
_,_,50.0,41.959393
_,_,50.0,38.196568
_,_,50.0,38.664024
_,_,50.0,42.937363
_,_,50.0,38.374
_,_,50.0,40.29305
_,_,148.75029,47.44777
_,_,150.0,44.258442
_,_,150.0,47.055527
_,_,150.0,39.702576
_,_,150.0,42.68376
_,_,150.0,41.247257
_,_,150.0,40.129772
_,_,150.0,44.428074
_,_,150.0,40.71091
_,_,150.0,42.28214
_,_,100.624855,35.76411
_,_,100.0,42.500805
_,_,100.0,39.77314
_,_,100.0,40.605015
_,_,100.0,35.781853
_,_,100.0,40.797676
_,_,100.0,41.765083
_,_,100.0,41.626034
_,_,100.0,40.849174
_,_,100.0,41.57498
_,_,100.0,40.4242
_,_,100.0,40.164402
_,_,99.37881,46.48724
_,_,50.0,44.26126
_,_,50.0,39.93757
_,_,50.0,41.373978
_,_,50.0,44.054497
_,_,50.0,36.642414
_,_,50.0,39.1332
_,_,50.0,40.283375
_,_,50.0,41.88767
_,_,50.0,42.40235
_,_,50.0,40.68377
_,_,50.0,40.514767
_,_,50.0,39.61071
_,_,50.0,41.470497
_,_,50.0,42.075577
_,_,51.24239,37.1718
_,_,150.0,43.620434
_,_,150.0,42.5615
_,_,150.0,43.436874
_,_,150.0,44.426567
_,_,150.0,41.739307
_,_,150.0,42.832623
_,_,150.0,39.12744
_,_,150.0,37.587658
_,_,150.0,42.111862
_,_,149.37881,45.86258
_,_,100.0,40.55825
_,_,100.0,41.32984
_,_,100.0,41.86889
_,_,100.0,40.198467
_,_,100.0,42.840405
_,_,100.0,42.652138
_,_,100.0,41.013737
_,_,100.0,40.59047
_,_,100.0,40.71943
_,_,100.0,42.329193
_,_,100.0,39.063713
_,_,100.0,44.5044
_,_,149.37515,47.71793
_,_,150.0,42.419743
_,_,150.0,45.403057
_,_,150.0,45.806355
_,_,150.0,45.560562
_,_,150.0,42.303497
_,_,150.0,43.488075
_,_,150.0,38.803146
_,_,150.0,43.021828
_,_,150.0,41.578575
_,_,51.24971,35.84353
_,_,50.0,44.482758
_,_,50.0,40.629227
_,_,50.0,38.225
_,_,50.0,40.947292
_,_,50.0,41.386784
_,_,50.0,40.861526
_,_,50.0,39.702465
_,_,50.0,41.117477
_,_,50.0,41.048317
_,_,50.0,40.8
_,_,50.0,43.462955
_,_,50.0,41.32761
_,_,50.0,40.37474
_,_,50.0,42.3475
_,_,99.375145,42.988056
_,_,100.0,41.63425
_,_,100.0,40.66149
_,_,100.0,41.220173
_,_,100.0,46.760593
_,_,100.0,44.504776
_,_,100.0,40.648193
_,_,100.0,41.43757
_,_,100.0,41.240234
_,_,100.0,40.19491
_,_,100.0,43.110703
_,_,100.0,41.97979
_,_,98.757614,47.55125
_,_,0.0,41.23704
_,_,0.0,43.31716
_,_,50.0,43.108345
_,_,50.0,42.116085
_,_,50.0,38.914803
_,_,50.0,42.233284
_,_,50.0,41.532314
_,_,50.0,42.509815
_,_,50.0,41.423344
_,_,50.0,44.584335
_,_,50.0,42.5128
_,_,50.0,42.172924
_,_,50.0,39.456062
_,_,50.0,39.326515
_,_,50.0,42.895638
_,_,50.0,42.45331
_,_,148.75029,44.357204
_,_,150.0,42.0392
_,_,150.0,40.636597
_,_,150.0,41.555218
_,_,150.0,40.422535
_,_,150.0,42.36093
_,_,150.0,41.30891
_,_,150.0,41.46858
_,_,150.0,41.91445
_,_,150.0,41.734173
_,_,100.624855,39.82087
_,_,100.0,42.245113
_,_,100.0,42.353233
_,_,100.0,43.89628
_,_,100.0,40.600025
_,_,100.0,40.166843
_,_,100.0,41.831875
_,_,100.0,39.50675
_,_,100.0,40.713654
_,_,100.0,42.179756
_,_,100.0,40.479027
_,_,100.0,42.48345
_,_,99.37881,46.716454
_,_,50.0,40.779057
_,_,50.0,41.475967
_,_,50.0,41.72714
_,_,50.0,42.06428
_,_,50.0,39.24724
_,_,50.0,39.478474
_,_,50.0,41.78763
_,_,50.0,42.835617
_,_,50.0,41.927616
_,_,50.0,40.362465
_,_,50.0,39.34723
_,_,50.0,40.722404
_,_,50.0,42.216442
_,_,50.0,40.998196
_,_,51.24239,36.739334
_,_,150.0,43.29802
_,_,150.0,41.22743
