Mean Score,Test Scores,True Label,Predicted Label
_,_,100.0,43.611053
_,_,100.0,42.562313
_,_,100.0,44.922997
_,_,100.0,45.9575
_,_,100.0,44.314552
_,_,100.0,43.90447
_,_,100.0,42.900963
_,_,100.0,43.803234
_,_,149.37515,44.856937
_,_,150.0,42.83323
_,_,150.0,41.70188
_,_,150.0,45.458576
_,_,150.0,43.624332
_,_,150.0,44.525604
_,_,150.0,44.212856
_,_,150.0,43.473305
_,_,150.0,44.67083
_,_,150.0,44.24071
_,_,51.24971,44.045204
_,_,50.0,43.5627
_,_,50.0,44.226917
_,_,50.0,44.711266
_,_,50.0,43.32929
_,_,50.0,43.871063
_,_,50.0,44.163868
_,_,50.0,45.8991
_,_,50.0,45.7418
_,_,50.0,43.37794
_,_,50.0,43.923054
_,_,50.0,45.263912
_,_,50.0,44.744614
_,_,50.0,42.24415
_,_,50.0,40.49989
_,_,99.375145,45.21059
_,_,100.0,43.602524
_,_,100.0,45.13296
_,_,100.0,45.513805
_,_,100.0,42.55005
_,_,100.0,44.673466
_,_,100.0,43.86876
_,_,100.0,46.147167
_,_,100.0,46.56708
_,_,100.0,43.860825
_,_,100.0,46.096127
_,_,100.0,44.88056
_,_,98.757614,45.47933
_,_,0.0,44.005566
_,_,0.0,43.42198
_,_,49.375145,42.961716
_,_,50.0,41.973263
_,_,50.0,42.81809
_,_,50.0,43.34693
_,_,50.0,43.16776
_,_,50.0,42.335716
_,_,50.0,41.825798
_,_,50.0,43.780716
_,_,50.0,42.858852
_,_,50.0,41.994904
_,_,50.0,43.10691
_,_,50.0,41.57348
_,_,50.0,43.389904
_,_,50.0,41.23902
_,_,50.0,40.852306
_,_,148.75029,42.423832
_,_,150.0,40.84056
_,_,150.0,42.960316
_,_,150.0,43.065548
_,_,150.0,43.469414
_,_,150.0,43.595818
_,_,150.0,43.281204
_,_,150.0,42.515064
_,_,150.0,43.42263
_,_,150.0,42.336025
_,_,100.624855,41.7844
_,_,100.0,41.84787
_,_,100.0,44.036922
_,_,100.0,44.174927
_,_,100.0,43.420433
_,_,100.0,43.27677
_,_,100.0,42.859257
_,_,100.0,41.574753
_,_,100.0,42.51089
_,_,100.0,41.87085
_,_,100.0,41.665913
_,_,100.0,43.103603
_,_,99.37881,43.526184
_,_,50.0,43.132637
_,_,50.0,43.448082
_,_,50.0,40.317245
_,_,50.0,41.66961
_,_,50.0,42.57582
_,_,50.0,43.902153
_,_,50.0,42.785748
_,_,50.0,43.111393
_,_,50.0,43.040123
_,_,50.0,41.320274
_,_,50.0,41.582325
_,_,50.0,41.820885
_,_,50.0,42.87945
_,_,51.24239,41.806004
_,_,150.0,43.39664
_,_,150.0,41.384903
_,_,150.0,42.960075
_,_,150.0,41.493458
_,_,150.0,41.840996
_,_,150.0,42.28454
_,_,150.0,42.480686
_,_,150.0,40.632175
_,_,149.37881,41.420506
_,_,100.0,43.553905
_,_,100.0,41.149532
_,_,100.0,42.155884
_,_,100.0,42.806072
_,_,100.0,44.22883
_,_,100.0,43.784576
_,_,100.0,41.275105
_,_,100.0,43.428967
_,_,100.0,42.906048
_,_,100.0,41.542072
_,_,100.0,42.162407
_,_,100.0,41.78616
_,_,149.37515,43.00104
_,_,150.0,41.13421
_,_,150.0,43.014065
_,_,150.0,41.966915
_,_,150.0,42.610287
_,_,150.0,43.061634
_,_,150.0,41.944748
_,_,150.0,41.949314
_,_,150.0,43.267647
_,_,150.0,40.39597
_,_,51.24971,42.708122
_,_,50.0,40.721775
_,_,50.0,41.36588
_,_,50.0,42.06356
_,_,50.0,44.35651
_,_,50.0,44.067043
_,_,50.0,42.840496
_,_,50.0,41.04671
_,_,50.0,42.76892
_,_,50.0,41.933044
_,_,50.0,41.304474
_,_,50.0,41.55504
_,_,50.0,41.61708
_,_,50.0,41.834473
_,_,99.375145,42.296864
_,_,100.0,44.275337
_,_,100.0,43.163063
_,_,100.0,42.27611
_,_,100.0,41.37254
_,_,100.0,41.21133
_,_,100.0,43.411232
_,_,100.0,41.90921
_,_,100.0,41.929195
_,_,100.0,43.264336
_,_,100.0,42.968037
_,_,100.0,41.13627
_,_,98.757614,43.087673
_,_,0.0,42.859688
_,_,0.0,43.341244
_,_,49.375145,44.267292
_,_,50.0,41.769867
_,_,50.0,42.915848
_,_,50.0,42.463726
_,_,50.0,43.46231
_,_,50.0,42.233692
_,_,50.0,41.608437
_,_,50.0,43.32294
_,_,50.0,41.965527
_,_,50.0,42.278633
_,_,50.0,42.938442
_,_,50.0,41.73754
_,_,50.0,43.405205
_,_,50.0,42.539303
_,_,148.75029,43.462723
_,_,150.0,42.59775
_,_,150.0,43.875847
_,_,150.0,42.683437
_,_,150.0,41.360622
_,_,150.0,43.17107
_,_,150.0,43.506332
_,_,150.0,41.38827
_,_,150.0,42.913673
_,_,150.0,41.5768
_,_,100.624855,42.75248
_,_,100.0,41.418186
_,_,100.0,42.557823
_,_,100.0,42.724648
_,_,100.0,42.76997
_,_,100.0,41.80977
_,_,100.0,42.617027
_,_,100.0,42.992664
_,_,100.0,42.49984
_,_,100.0,45.078327
_,_,100.0,42.212143
_,_,100.0,42.10564
_,_,99.37881,41.82599
_,_,50.0,43.262203
_,_,50.0,41.28576
_,_,50.0,42.579132
_,_,50.0,42.54605
_,_,50.0,42.192142
_,_,50.0,41.924908
_,_,50.0,42.67357
_,_,50.0,40.919548
_,_,50.0,41.792095
_,_,50.0,42.683044
_,_,50.0,41.966583
_,_,50.0,41.375904
_,_,50.0,43.04188
_,_,50.0,42.554367
_,_,51.24239,40.65507
_,_,150.0,43.558926
_,_,150.0,42.239185
_,_,150.0,41.085327
_,_,150.0,42.93525
_,_,150.0,41.343586
_,_,150.0,40.609886
_,_,150.0,41.822704
_,_,150.0,42.675415
_,_,150.0,43.640755
_,_,149.37881,43.029118
_,_,100.0,42.25372
_,_,100.0,42.92499
_,_,100.0,41.904808
_,_,100.0,42.44077
_,_,100.0,43.03844
_,_,100.0,42.386875
_,_,100.0,41.745125
_,_,100.0,42.843792
_,_,100.0,42.066666
_,_,100.0,41.431396
_,_,100.0,40.968845
_,_,100.0,42.589436
_,_,149.37515,43.566307
_,_,150.0,42.306595
_,_,150.0,44.0808
_,_,150.0,43.33693
_,_,150.0,40.06386
_,_,150.0,43.02661
_,_,150.0,42.797924
_,_,150.0,43.390408
_,_,150.0,42.34965
_,_,150.0,43.969276
_,_,51.24971,42.848255
_,_,50.0,40.517254
_,_,50.0,43.385994
_,_,50.0,42.26469
_,_,50.0,43.381756
_,_,50.0,42.5076
_,_,50.0,42.35705
_,_,50.0,42.48277
_,_,50.0,42.552795
_,_,50.0,41.946148
_,_,50.0,43.300983
_,_,50.0,42.513992
_,_,50.0,40.975315
_,_,50.0,42.098312
_,_,50.0,42.49505
_,_,99.375145,40.34206
_,_,100.0,44.39791
_,_,100.0,44.037045
_,_,100.0,42.37838
_,_,100.0,42.850243
_,_,100.0,43.940674
_,_,100.0,43.345467
_,_,100.0,41.997864
_,_,100.0,42.93372
_,_,100.0,42.80423
_,_,100.0,44.26378
_,_,100.0,43.669697
_,_,98.757614,42.72768
_,_,0.0,41.139545
_,_,0.0,44.319607
_,_,49.375145,42.631226
_,_,50.0,43.838985
_,_,50.0,43.69348
_,_,50.0,44.866653
_,_,50.0,44.2853
_,_,50.0,45.398434
_,_,50.0,43.928722
_,_,50.0,46.033806
_,_,50.0,42.013264
_,_,50.0,44.650047
_,_,50.0,43.11273
_,_,50.0,43.578804
_,_,50.0,44.996452
_,_,50.0,45.169975
_,_,50.0,43.915028
_,_,148.75029,43.98002
_,_,150.0,45.612774
_,_,150.0,43.462086
_,_,150.0,43.746887
_,_,150.0,44.873703
_,_,150.0,45.801426
_,_,150.0,43.20161
_,_,150.0,46.284386
_,_,150.0,42.59528
_,_,150.0,42.900894
_,_,100.624855,44.444736
_,_,100.0,41.69755
_,_,100.0,46.330284
_,_,100.0,43.178432
_,_,100.0,45.12791
_,_,100.0,43.37653
_,_,100.0,42.92272
_,_,100.0,45.192863
_,_,100.0,48.989388
_,_,100.0,45.28059
_,_,100.0,44.26889
_,_,99.37881,40.907585
_,_,50.0,43.52844
_,_,50.0,44.88602
_,_,50.0,43.332222
_,_,50.0,44.74067
_,_,50.0,44.62645
_,_,50.0,43.906185
_,_,50.0,42.52497
_,_,50.0,43.95062
_,_,50.0,45.859783
_,_,50.0,45.120213
_,_,50.0,43.985264
_,_,50.0,44.19264
_,_,50.0,42.49753
_,_,150.0,42.83438
_,_,150.0,43.99413
_,_,150.0,44.21583
_,_,150.0,41.985634
_,_,150.0,44.776974
_,_,150.0,43.88531
_,_,150.0,47.065018
_,_,150.0,43.35751
_,_,150.0,43.499847
_,_,149.37881,43.117405
_,_,100.0,45.053406
_,_,100.0,41.26628
_,_,100.0,44.595085
_,_,100.0,43.543884
_,_,100.0,42.693027
_,_,100.0,42.541023
_,_,100.0,43.657383
_,_,100.0,44.471233
_,_,100.0,43.15932
_,_,100.0,43.268234
_,_,100.0,43.248173
_,_,100.0,44.71454
_,_,149.37515,42.65689
_,_,150.0,44.19923
_,_,150.0,41.57381
_,_,150.0,46.538734
_,_,150.0,43.406784
_,_,150.0,45.312645
_,_,150.0,43.882076
_,_,150.0,42.53873
_,_,150.0,44.289986
_,_,150.0,44.173607
_,_,51.24971,43.965954
_,_,50.0,42.854866
_,_,50.0,41.879414
_,_,50.0,44.28777
_,_,50.0,42.14457
_,_,50.0,44.06779
_,_,50.0,42.254322
_,_,50.0,44.558186
_,_,50.0,43.020237
_,_,50.0,45.09692
_,_,99.375145,43.368748
_,_,100.0,42.069252
_,_,100.0,44.96306
_,_,100.0,43.434166
_,_,100.0,45.91316
_,_,100.0,44.204414
_,_,100.0,43.703453
_,_,100.0,43.950066
_,_,100.0,42.645496
_,_,98.757614,44.253162
_,_,0.0,44.24601
_,_,49.375145,44.647213
_,_,50.0,43.508152
_,_,50.0,44.558662
_,_,50.0,43.579533
_,_,50.0,45.371376
_,_,50.0,43.05948
_,_,50.0,42.257298
_,_,50.0,43.208683
_,_,50.0,42.36492
_,_,50.0,45.68054
_,_,50.0,42.074867
_,_,50.0,43.31339
_,_,50.0,46.51277
_,_,50.0,43.685966
_,_,50.0,42.41007
_,_,148.75029,44.199333
_,_,150.0,41.093155
_,_,150.0,42.723053
_,_,150.0,43.95038
_,_,150.0,43.663616
_,_,150.0,41.45359
_,_,150.0,42.522453
_,_,150.0,44.007866
_,_,150.0,45.82598
_,_,150.0,44.373245
_,_,100.624855,43.66119
_,_,100.0,42.960377
_,_,100.0,43.772217
_,_,100.0,42.34601
_,_,100.0,43.28944
_,_,100.0,44.55111
_,_,100.0,43.777283
_,_,100.0,42.700825
_,_,100.0,44.06213
_,_,100.0,43.247257
_,_,100.0,42.596565
_,_,100.0,44.649807
_,_,99.37881,43.383835
_,_,50.0,43.78879
_,_,50.0,44.204746
_,_,50.0,44.449493
_,_,50.0,44.232327
_,_,50.0,45.34497
_,_,50.0,42.67454
_,_,50.0,44.661842
_,_,50.0,44.051968
_,_,50.0,42.094063
_,_,50.0,43.40445
_,_,50.0,43.257843
_,_,50.0,45.24968
_,_,50.0,43.11199
_,_,50.0,43.85583
_,_,51.24239,43.432346
_,_,150.0,42.001595
_,_,150.0,42.46741
_,_,150.0,45.919804
_,_,150.0,44.10962
_,_,150.0,44.285633
_,_,150.0,43.549145
_,_,150.0,45.3507
_,_,150.0,43.812607
_,_,150.0,43.95872
_,_,149.37881,43.989265
_,_,100.0,43.99754
_,_,100.0,44.924786
_,_,100.0,43.666344
_,_,100.0,44.285576
_,_,100.0,45.36604
_,_,100.0,44.605938
_,_,100.0,43.095684
_,_,100.0,46.198624
_,_,100.0,43.382893
_,_,100.0,44.728745
_,_,100.0,43.30222
_,_,100.0,45.946102
_,_,149.37515,44.764503
_,_,150.0,42.848022
_,_,150.0,44.21154
_,_,150.0,44.05447
_,_,150.0,42.975697
_,_,150.0,44.41407
_,_,150.0,45.05055
_,_,150.0,43.87686
_,_,150.0,42.52095
_,_,51.24971,44.642216
_,_,50.0,42.755672
_,_,50.0,42.192684
_,_,50.0,44.73846
_,_,50.0,43.311665
_,_,50.0,43.495445
_,_,50.0,42.147892
_,_,50.0,42.754063
_,_,50.0,42.208614
_,_,50.0,44.503952
_,_,50.0,44.724934
_,_,50.0,42.489254
_,_,50.0,44.424545
_,_,50.0,44.079727
_,_,99.375145,42.946487
_,_,100.0,41.583305
_,_,100.0,44.439175
_,_,100.0,44.42828
_,_,100.0,42.52216
_,_,100.0,42.794243
_,_,100.0,45.47355
_,_,100.0,43.39225
_,_,100.0,43.057648
_,_,100.0,45.560238
_,_,100.0,41.67558
_,_,98.757614,43.59452
_,_,0.0,44.50821
_,_,0.0,44.75701
_,_,50.0,45.944935
_,_,50.0,45.668736
_,_,50.0,44.92153
_,_,50.0,46.100872
_,_,50.0,45.473957
_,_,50.0,45.38394
_,_,50.0,45.61514
_,_,50.0,47.633858
_,_,50.0,46.441128
_,_,50.0,45.658962
_,_,50.0,47.28386
_,_,50.0,44.596905
_,_,50.0,45.35916
_,_,148.75029,46.062195
_,_,150.0,46.941433
_,_,150.0,45.772564
_,_,150.0,45.51177
_,_,150.0,46.871033
_,_,150.0,45.470608
_,_,150.0,43.960083
_,_,150.0,47.905304
_,_,150.0,45.382965
_,_,150.0,46.26988
_,_,100.624855,45.88227
_,_,100.0,45.818512
_,_,100.0,44.85763
_,_,100.0,46.69504
_,_,100.0,45.76201
_,_,100.0,44.51535
_,_,100.0,44.34353
_,_,100.0,45.013657
_,_,100.0,46.01359
_,_,100.0,45.15657
_,_,100.0,45.05622
_,_,100.0,44.74643
_,_,99.37881,47.2119
_,_,50.0,44.29714
_,_,50.0,45.682156
_,_,50.0,46.247307
_,_,50.0,47.18896
_,_,50.0,46.62506
_,_,50.0,44.239674
_,_,50.0,45.825066
_,_,50.0,44.864456
_,_,50.0,45.728294
_,_,50.0,45.77809
_,_,50.0,46.290882
_,_,50.0,44.904785
_,_,50.0,45.632668
_,_,50.0,45.6018
_,_,51.24239,46.74504
_,_,150.0,47.323643
_,_,150.0,46.20999
_,_,150.0,45.207882
_,_,150.0,45.045547
_,_,150.0,44.021816
_,_,150.0,46.614243
_,_,150.0,47.303772
_,_,150.0,45.589287
_,_,150.0,46.74378
_,_,149.37881,45.349087
_,_,100.0,45.308445
_,_,100.0,46.429398
_,_,100.0,46.57823
_,_,100.0,47.589394
_,_,100.0,46.648594
_,_,100.0,46.764595
_,_,100.0,46.13376
_,_,100.0,44.918526
_,_,100.0,43.726013
_,_,100.0,46.330803
_,_,100.0,45.607193
_,_,100.0,46.49561
_,_,149.37515,46.470848
_,_,150.0,44.41519
_,_,150.0,45.446068
_,_,150.0,47.09048
_,_,150.0,47.02283
_,_,150.0,44.905117
_,_,150.0,47.199432
_,_,150.0,48.538616
_,_,150.0,46.906525
_,_,150.0,44.9854
_,_,51.24971,44.35444
_,_,50.0,47.493595
_,_,50.0,45.880417
_,_,50.0,44.673023
_,_,50.0,47.356094
_,_,50.0,47.65218
_,_,50.0,46.821983
_,_,50.0,45.833782
_,_,50.0,47.156727
_,_,50.0,46.22671
_,_,50.0,43.999863
_,_,50.0,46.07458
_,_,50.0,43.461693
_,_,50.0,46.034603
_,_,50.0,45.44251
_,_,99.375145,44.79883
_,_,100.0,45.50733
_,_,100.0,45.214756
_,_,100.0,46.6258
_,_,100.0,43.517574
_,_,100.0,47.28266
_,_,100.0,45.845818
_,_,100.0,45.799576
_,_,100.0,45.450367
_,_,100.0,44.12014
_,_,100.0,46.830578
_,_,100.0,44.539528
_,_,98.757614,45.696526
_,_,0.0,45.706165
_,_,0.0,45.55135
_,_,50.0,47.532948
_,_,50.0,45.997757
_,_,50.0,46.17785
_,_,50.0,45.808277
_,_,50.0,45.32595
_,_,50.0,44.45072
_,_,50.0,45.123814
_,_,50.0,45.835606
_,_,50.0,46.056255
_,_,50.0,46.07581
_,_,50.0,44.67647
_,_,50.0,44.37534
_,_,50.0,44.618427
_,_,50.0,44.48689
_,_,148.75029,45.945564
_,_,150.0,44.405735
_,_,150.0,46.35045
_,_,150.0,45.888985
_,_,150.0,46.695885
_,_,150.0,47.533836
_,_,150.0,45.504475
_,_,150.0,45.366795
_,_,150.0,45.558365
_,_,150.0,45.867905
_,_,100.624855,44.800823
_,_,100.0,45.83218
_,_,100.0,45.0613
_,_,100.0,46.16665
_,_,100.0,45.68302
_,_,100.0,44.467358
_,_,100.0,45.3666
_,_,100.0,45.331543
_,_,100.0,45.70536
_,_,100.0,47.24638
_,_,100.0,45.16416
_,_,100.0,44.892384
_,_,99.37881,46.71514
_,_,50.0,45.534756
_,_,50.0,45.895863
_,_,50.0,44.003487
_,_,50.0,45.337578
_,_,50.0,43.03661
_,_,50.0,44.278244
_,_,50.0,46.242146
_,_,50.0,45.427975
_,_,50.0,45.723824
_,_,50.0,46.80797
_,_,50.0,45.412586
_,_,50.0,43.812054
_,_,50.0,45.64549
_,_,50.0,44.703186
_,_,51.24239,45.428978
_,_,150.0,48.336975
_,_,150.0,45.81779
