True Label,Predicted Label,Test Scores (r2 or accuracy)
150.0,86.84097,_
150.0,97.333084,_
150.0,105.765495,_
150.0,101.70221,_
149.37881,94.10947,_
100.0,77.36328,_
100.0,100.56844,_
100.0,85.44587,_
100.0,105.819496,_
100.0,104.87612,_
100.0,98.80518,_
100.0,87.17798,_
100.0,101.10193,_
100.0,88.993774,_
100.0,95.81567,_
100.0,92.7135,_
100.0,104.380104,_
149.37515,94.19553,_
150.0,99.06115,_
150.0,103.992165,_
150.0,110.711044,_
150.0,88.508224,_
150.0,102.32534,_
150.0,103.8037,_
150.0,93.38931,_
150.0,89.311455,_
150.0,85.711754,_
51.24971,87.600655,_
50.0,89.89282,_
50.0,88.867065,_
50.0,92.437325,_
50.0,90.69072,_
50.0,88.85317,_
50.0,95.97733,_
50.0,91.600464,_
50.0,100.47043,_
50.0,95.58051,_
99.375145,90.67795,_
100.0,91.12802,_
100.0,101.23706,_
100.0,96.26658,_
100.0,101.53866,_
100.0,84.7017,_
100.0,93.43573,_
100.0,108.253426,_
100.0,80.605255,_
98.757614,102.25306,_
0.0,100.53116,_
49.375145,104.286865,_
50.0,88.019844,_
50.0,103.23815,_
50.0,100.80971,_
50.0,94.810074,_
50.0,101.377426,_
50.0,84.014206,_
50.0,84.1967,_
50.0,88.58564,_
50.0,82.27506,_
50.0,96.48951,_
50.0,93.11667,_
50.0,95.24523,_
50.0,87.726265,_
50.0,98.09573,_
148.75029,106.187065,_
150.0,94.648674,_
150.0,97.66985,_
150.0,108.50137,_
150.0,110.670746,_
150.0,113.58101,_
150.0,100.2939,_
150.0,92.17502,_
150.0,94.72416,_
150.0,92.33642,_
100.624855,106.79842,_
100.0,71.66541,_
100.0,95.79345,_
100.0,101.62977,_
100.0,93.70736,_
100.0,80.52525,_
100.0,89.793106,_
100.0,108.14664,_
100.0,92.8304,_
100.0,100.34447,_
100.0,99.174576,_
100.0,96.284836,_
99.37881,90.877365,_
50.0,97.39417,_
50.0,95.95634,_
50.0,77.786835,_
50.0,88.598976,_
50.0,97.09329,_
50.0,100.64177,_
50.0,90.63697,_
50.0,94.23825,_
50.0,94.3381,_
50.0,98.884285,_
50.0,90.41161,_
50.0,99.54966,_
50.0,65.80777,_
50.0,97.90743,_
51.24239,82.91445,_
150.0,109.57873,_
150.0,104.614,_
150.0,103.159584,_
150.0,105.56564,_
150.0,98.125275,_
150.0,99.43466,_
150.0,97.65473,_
150.0,116.218475,_
150.0,96.83317,_
149.37881,95.994545,_
100.0,95.75149,_
100.0,83.93748,_
100.0,113.481255,_
100.0,101.03422,_
100.0,84.44926,_
100.0,102.557335,_
100.0,99.32916,_
100.0,98.322975,_
100.0,94.999466,_
100.0,98.873,_
100.0,94.76717,_
100.0,87.35345,_
149.37515,97.39301,_
150.0,119.429504,_
150.0,108.75471,_
150.0,103.38167,_
150.0,110.6183,_
150.0,106.80663,_
150.0,104.48183,_
150.0,98.466354,_
150.0,103.16737,_
51.24971,95.54636,_
50.0,90.69384,_
50.0,105.264786,_
50.0,87.20236,_
50.0,103.37985,_
50.0,99.0468,_
50.0,81.75927,_
50.0,82.89647,_
50.0,88.59088,_
50.0,95.62193,_
50.0,93.604935,_
50.0,91.88989,_
50.0,88.48853,_
50.0,86.16441,_
99.375145,88.21295,_
100.0,101.81841,_
100.0,96.93627,_
100.0,82.85789,_
100.0,102.43975,_
100.0,91.85986,_
100.0,98.982956,_
100.0,91.94809,_
100.0,90.51787,_
100.0,89.977356,_
100.0,106.550766,_
98.757614,98.61552,_
0.0,86.30792,_
0.0,81.03396,_
50.0,89.63966,_
50.0,111.01606,_
50.0,87.10012,_
50.0,86.7844,_
50.0,90.248604,_
50.0,86.19255,_
50.0,88.344246,_
50.0,87.50006,_
50.0,80.98874,_
50.0,82.67485,_
50.0,84.16621,_
50.0,82.28916,_
50.0,83.99486,_
148.75029,95.23397,_
150.0,96.68601,_
150.0,97.39139,_
150.0,96.61972,_
150.0,106.692276,_
150.0,97.216965,_
150.0,84.64533,_
150.0,99.876274,_
150.0,111.348564,_
150.0,108.19941,_
100.624855,89.38162,_
100.0,88.59704,_
100.0,94.67617,_
100.0,79.87858,_
100.0,92.378876,_
100.0,82.18744,_
100.0,95.68756,_
100.0,79.522484,_
100.0,91.80236,_
100.0,90.164246,_
100.0,99.3953,_
100.0,88.79976,_
99.37881,84.132935,_
50.0,80.388824,_
50.0,86.93922,_
50.0,90.67895,_
50.0,88.787315,_
50.0,100.10435,_
50.0,83.381744,_
50.0,93.95488,_
50.0,85.3386,_
50.0,90.00682,_
50.0,76.75552,_
50.0,74.97986,_
50.0,87.67787,_
50.0,85.95418,_
50.0,85.450615,_
51.24239,90.10731,_
150.0,98.911514,_
150.0,100.448875,_
150.0,111.32675,_
150.0,102.50089,_
150.0,92.968605,_
150.0,108.6161,_
150.0,98.51708,_
150.0,104.31306,_
150.0,93.913414,_
149.37881,105.010025,_
100.0,79.94425,_
100.0,91.68993,_
100.0,83.47082,_
100.0,96.45139,_
100.0,84.14212,_
100.0,83.52846,_
100.0,86.99037,_
100.0,90.57546,_
100.0,102.63445,_
100.0,93.04282,_
100.0,86.50071,_
100.0,100.73644,_
149.37515,97.56186,_
150.0,108.2653,_
150.0,103.84996,_
150.0,86.65449,_
150.0,100.388054,_
150.0,103.91841,_
150.0,101.06382,_
150.0,101.54325,_
150.0,81.1542,_
150.0,92.68858,_
51.24971,83.54404,_
50.0,87.83347,_
50.0,86.827705,_
50.0,102.11854,_
50.0,86.126076,_
50.0,87.20849,_
50.0,90.20971,_
50.0,97.34318,_
50.0,87.83674,_
50.0,90.82196,_
50.0,80.11948,_
50.0,81.6847,_
50.0,108.131165,_
50.0,87.0052,_
50.0,91.16229,_
99.375145,85.0575,_
100.0,100.96882,_
100.0,82.077156,_
100.0,95.467,_
100.0,100.62236,_
100.0,90.73794,_
100.0,93.31009,_
100.0,96.20621,_
100.0,91.70761,_
100.0,110.46828,_
100.0,98.97264,_
100.0,79.1879,_
98.757614,86.45877,_
0.0,84.264786,_
0.0,78.68072,_
50.0,109.30601,_
50.0,88.03945,_
50.0,95.297386,_
50.0,88.62009,_
50.0,96.30241,_
50.0,89.680885,_
50.0,87.08564,_
50.0,96.42602,_
50.0,89.59478,_
50.0,91.93314,_
50.0,86.142654,_
50.0,89.57491,_
50.0,101.860344,_
50.0,97.58509,_
148.75029,90.66363,_
150.0,100.6618,_
150.0,107.60612,_
150.0,98.02867,_
150.0,108.63547,_
150.0,103.07397,_
150.0,100.88589,_
150.0,112.957016,_
150.0,109.69394,_
150.0,104.640434,_
100.624855,90.33204,_
100.0,92.76555,_
100.0,94.23233,_
100.0,96.40893,_
100.0,86.3365,_
100.0,94.164444,_
100.0,90.898384,_
100.0,91.7008,_
100.0,91.837555,_
100.0,90.84531,_
100.0,99.1641,_
100.0,96.198906,_
99.37881,99.87908,_
50.0,103.524666,_
50.0,97.635765,_
50.0,97.482765,_
50.0,96.798416,_
50.0,91.745026,_
50.0,94.982864,_
50.0,93.05327,_
50.0,90.47286,_
50.0,104.974556,_
50.0,87.286194,_
50.0,105.1506,_
50.0,80.72632,_
50.0,90.81795,_
50.0,100.12503,_
51.24239,89.058716,_
150.0,99.521835,_
150.0,98.12509,_
150.0,97.59121,_
150.0,105.153786,_
150.0,97.52028,_
150.0,102.65018,_
150.0,90.70576,_
150.0,95.63416,_
150.0,94.00994,_
149.37881,97.58462,_
100.0,108.74782,_
100.0,87.045586,_
100.0,101.89229,_
100.0,93.482994,_
100.0,97.235214,_
100.0,101.67517,_
100.0,96.437164,_
100.0,99.10948,_
100.0,98.59837,_
100.0,101.83544,_
100.0,104.757095,_
100.0,90.39364,_
149.37515,91.860725,_
150.0,92.29813,_
150.0,106.51093,_
150.0,98.988106,_
150.0,96.89268,_
150.0,102.200195,_
150.0,95.72436,_
150.0,101.04118,_
150.0,97.22194,_
150.0,98.65202,_
51.24971,93.23928,_
50.0,94.148094,_
50.0,87.713776,_
50.0,92.678375,_
50.0,95.573586,_
50.0,88.62715,_
50.0,95.11737,_
50.0,98.53507,_
50.0,100.37213,_
50.0,84.44953,_
50.0,81.92677,_
50.0,91.92867,_
50.0,102.1302,_
50.0,93.89978,_
50.0,99.2636,_
99.375145,93.20904,_
100.0,88.13873,_
100.0,111.31611,_
100.0,95.7583,_
100.0,96.09849,_
100.0,86.82327,_
100.0,98.06355,_
100.0,84.8553,_
100.0,94.35192,_
100.0,94.64197,_
100.0,91.43582,_
100.0,99.62097,_
98.757614,98.36382,_
0.0,90.15908,_
0.0,85.69708,_
49.375145,90.33332,_
50.0,81.63562,_
50.0,96.77971,_
50.0,95.48465,_
50.0,89.38621,_
50.0,88.60725,_
50.0,87.42471,_
50.0,77.51924,_
50.0,92.58616,_
50.0,87.436615,_
50.0,99.34987,_
50.0,73.75498,_
50.0,93.17293,_
148.75029,85.636284,_
150.0,94.71462,_
150.0,84.43579,_
150.0,98.315346,_
150.0,106.11685,_
150.0,105.07397,_
150.0,82.66082,_
150.0,110.974396,_
100.624855,89.93655,_
100.0,86.60967,_
100.0,74.289894,_
100.0,89.1346,_
100.0,95.598656,_
100.0,97.15599,_
100.0,86.28436,_
100.0,96.40819,_
100.0,83.8873,_
100.0,109.31402,_
100.0,97.39815,_
100.0,83.0136,_
99.37881,91.093834,_
50.0,85.702805,_
50.0,68.4084,_
50.0,83.27417,_
50.0,88.01696,_
50.0,86.337296,_
50.0,90.222786,_
50.0,90.380005,_
50.0,88.93177,_
50.0,86.48056,_
50.0,84.38552,_
50.0,90.446815,_
50.0,81.65357,_
50.0,97.460526,_
50.0,81.685425,_
51.24239,86.46276,_
150.0,104.813835,_
150.0,87.61247,_
150.0,97.935394,_
150.0,89.5803,_
150.0,102.24129,_
150.0,88.165054,_
150.0,95.34356,_
150.0,96.23947,_
150.0,84.11997,_
149.37881,85.46225,_
100.0,90.08546,_
100.0,96.04566,_
100.0,92.05058,_
100.0,94.72236,_
100.0,79.80611,_
100.0,89.03136,_
100.0,85.7284,_
100.0,76.29169,_
100.0,93.8841,_
100.0,79.97376,_
100.0,102.80441,_
100.0,88.39026,_
149.37515,80.02684,_
150.0,92.90789,_
150.0,101.83794,_
150.0,92.57148,_
150.0,97.62534,_
150.0,97.21527,_
150.0,104.912964,_
150.0,96.27508,_
150.0,69.931854,_
51.24971,98.60096,_
50.0,63.282314,_
50.0,83.40074,_
50.0,93.448105,_
50.0,99.2234,_
50.0,86.99305,_
50.0,79.34094,_
50.0,99.3005,_
50.0,85.80244,_
50.0,78.689026,_
50.0,84.27387,_
50.0,72.074295,_
50.0,91.383545,_
50.0,98.29467,_
99.375145,78.05938,_
100.0,101.35981,_
100.0,75.33636,_
100.0,76.90015,_
100.0,89.897964,_
100.0,90.69742,_
100.0,90.662415,_
100.0,87.618225,_
100.0,102.288025,_
100.0,98.7697,_
100.0,84.60416,_
100.0,86.581764,_
98.757614,99.229744,_
0.0,82.61093,_
0.0,78.066475,_
49.375145,81.40816,_
50.0,89.625404,_
50.0,87.05167,_
50.0,102.20025,_
50.0,75.67113,_
50.0,81.943146,_
50.0,75.71573,_
50.0,81.01552,_
50.0,87.33169,_
50.0,96.20888,_
50.0,77.36182,_
50.0,96.05613,_
50.0,92.9232,_
50.0,78.82365,_
50.0,70.45368,_
150.0,100.760056,_
150.0,92.26333,_
150.0,86.1172,_
150.0,93.552574,_
150.0,107.29957,_
150.0,94.91937,_
100.0,126.69182,_
100.0,74.53569,_
