True Label,Predicted Label,Test Scores (r2 or accuracy)
50.0,43.358578,_
51.24239,45.319942,_
150.0,44.82483,_
150.0,44.355278,_
150.0,44.250164,_
150.0,46.461113,_
150.0,44.22302,_
150.0,46.617435,_
150.0,44.57623,_
150.0,45.75035,_
150.0,47.004807,_
149.37881,45.43773,_
100.0,44.59972,_
100.0,45.343575,_
100.0,45.935684,_
100.0,45.754124,_
100.0,46.025127,_
100.0,44.259903,_
100.0,44.95099,_
100.0,44.706688,_
100.0,44.70635,_
100.0,46.261135,_
100.0,43.70721,_
100.0,44.72325,_
149.37515,43.858604,_
150.0,42.989437,_
150.0,45.372757,_
150.0,45.362663,_
150.0,46.06385,_
150.0,42.35329,_
150.0,45.161373,_
150.0,44.235374,_
150.0,45.03655,_
150.0,45.318413,_
51.24971,44.060047,_
50.0,46.36791,_
50.0,45.000526,_
50.0,44.647297,_
50.0,44.663918,_
50.0,45.055576,_
50.0,45.601032,_
50.0,43.505947,_
50.0,46.250496,_
50.0,44.087975,_
50.0,45.23875,_
50.0,44.53689,_
50.0,43.515526,_
50.0,43.472473,_
50.0,45.268612,_
99.375145,44.427593,_
100.0,43.935585,_
100.0,44.11719,_
100.0,45.760754,_
100.0,43.867817,_
100.0,45.814724,_
100.0,44.901684,_
100.0,47.181114,_
100.0,45.122475,_
100.0,44.38441,_
100.0,45.134876,_
100.0,45.485302,_
98.757614,44.841354,_
0.0,44.965958,_
0.0,45.85603,_
49.375145,44.500828,_
50.0,43.957603,_
50.0,45.594906,_
50.0,43.75285,_
50.0,44.133247,_
50.0,44.96536,_
50.0,45.20131,_
50.0,45.567715,_
50.0,44.787346,_
50.0,44.541904,_
50.0,45.77939,_
50.0,43.500935,_
50.0,45.291245,_
50.0,42.567482,_
50.0,45.259724,_
150.0,45.14331,_
150.0,47.71983,_
150.0,45.72093,_
150.0,45.711456,_
150.0,45.99745,_
150.0,44.79227,_
150.0,45.374607,_
150.0,45.575184,_
150.0,45.55894,_
100.624855,46.42227,_
100.0,44.248043,_
100.0,44.8281,_
100.0,43.97872,_
100.0,43.20757,_
100.0,46.444016,_
100.0,44.868435,_
100.0,44.41797,_
100.0,45.411533,_
100.0,45.917496,_
100.0,45.761826,_
100.0,44.5964,_
99.37881,45.27405,_
50.0,45.84026,_
50.0,44.280895,_
50.0,42.749134,_
50.0,45.39633,_
50.0,43.44338,_
50.0,44.338837,_
50.0,45.52799,_
50.0,45.158283,_
50.0,43.578438,_
50.0,45.06514,_
50.0,45.1688,_
50.0,45.97776,_
50.0,44.905968,_
50.0,45.751064,_
51.24239,44.386852,_
150.0,44.49482,_
150.0,45.671326,_
150.0,45.685318,_
150.0,45.721867,_
150.0,45.57598,_
150.0,44.398315,_
150.0,45.30363,_
150.0,44.840397,_
150.0,45.833664,_
149.37881,43.972103,_
100.0,45.432976,_
100.0,44.95676,_
100.0,45.713104,_
100.0,45.61307,_
100.0,45.033062,_
100.0,45.708786,_
100.0,44.355297,_
100.0,45.825428,_
100.0,45.10404,_
100.0,44.196186,_
100.0,42.44211,_
100.0,44.096783,_
149.37515,45.683537,_
150.0,44.797962,_
150.0,45.968155,_
150.0,45.282677,_
150.0,45.446117,_
150.0,47.18764,_
150.0,46.0133,_
150.0,44.737514,_
150.0,44.06644,_
150.0,43.886505,_
51.24971,45.198265,_
50.0,44.712006,_
50.0,45.108414,_
50.0,45.90927,_
50.0,43.759247,_
50.0,44.556,_
50.0,45.69083,_
50.0,45.45782,_
50.0,43.370136,_
50.0,44.436596,_
50.0,43.719673,_
50.0,46.250114,_
50.0,45.94945,_
50.0,45.626404,_
50.0,42.341602,_
99.375145,45.49856,_
100.0,45.13172,_
100.0,44.15133,_
100.0,45.171947,_
100.0,44.254883,_
100.0,46.72229,_
100.0,45.68145,_
100.0,45.810776,_
100.0,45.37903,_
100.0,44.692783,_
100.0,45.994076,_
100.0,44.40532,_
98.757614,44.573463,_
0.0,45.775185,_
0.0,43.93049,_
49.375145,45.94594,_
50.0,45.1442,_
50.0,45.706215,_
50.0,46.14254,_
50.0,45.68032,_
50.0,44.634,_
50.0,46.999496,_
50.0,45.09249,_
50.0,45.1634,_
50.0,44.292248,_
50.0,46.23073,_
50.0,45.36422,_
50.0,45.637154,_
50.0,45.362617,_
50.0,42.984253,_
148.75029,44.731,_
150.0,44.482655,_
150.0,44.893597,_
150.0,45.33471,_
150.0,45.91763,_
150.0,45.192196,_
150.0,45.460903,_
150.0,44.218853,_
150.0,45.223392,_
150.0,45.58995,_
100.624855,44.753998,_
100.0,43.89472,_
100.0,46.150875,_
100.0,46.621193,_
100.0,45.09362,_
100.0,47.790596,_
100.0,46.793827,_
100.0,46.28809,_
100.0,43.822414,_
100.0,45.462864,_
100.0,43.295845,_
100.0,44.194725,_
99.37881,45.148308,_
50.0,44.632385,_
50.0,45.29159,_
50.0,43.14988,_
50.0,44.78903,_
50.0,45.727535,_
50.0,45.335125,_
50.0,45.55824,_
50.0,45.83875,_
50.0,47.063316,_
50.0,45.325768,_
50.0,44.74478,_
50.0,43.76922,_
50.0,45.508125,_
51.24239,44.570957,_
150.0,44.835514,_
150.0,45.155285,_
150.0,45.47898,_
150.0,44.134354,_
150.0,43.63955,_
150.0,45.47995,_
150.0,45.331993,_
150.0,43.957085,_
149.37881,44.607197,_
100.0,45.74228,_
100.0,43.48233,_
100.0,45.79084,_
100.0,44.66663,_
100.0,45.819572,_
100.0,44.639637,_
100.0,43.071198,_
100.0,44.66395,_
100.0,45.55265,_
100.0,43.559166,_
100.0,44.719288,_
100.0,43.66034,_
149.37515,45.236134,_
150.0,45.46033,_
150.0,45.757755,_
150.0,45.952374,_
150.0,44.61982,_
150.0,45.523067,_
150.0,44.121124,_
150.0,45.746864,_
150.0,46.18243,_
150.0,44.08314,_
51.24971,45.47927,_
50.0,43.857693,_
50.0,44.352386,_
50.0,44.88397,_
50.0,45.93473,_
50.0,45.686756,_
50.0,44.99664,_
50.0,43.87796,_
50.0,45.268776,_
50.0,44.557808,_
50.0,44.51247,_
50.0,43.601612,_
50.0,44.083385,_
50.0,44.63027,_
99.375145,44.555332,_
100.0,44.732006,_
100.0,46.88231,_
100.0,44.7371,_
100.0,45.230515,_
100.0,44.415207,_
100.0,45.58531,_
100.0,44.831722,_
100.0,45.216755,_
100.0,45.724197,_
100.0,44.528225,_
100.0,45.77487,_
98.757614,45.989376,_
0.0,45.525124,_
0.0,45.65821,_
49.375145,45.027138,_
50.0,43.882694,_
50.0,45.91684,_
50.0,43.71586,_
50.0,45.111683,_
50.0,44.1168,_
50.0,44.177692,_
50.0,44.888535,_
50.0,45.847034,_
50.0,45.270363,_
50.0,45.47655,_
50.0,44.416668,_
50.0,45.840984,_
50.0,43.3642,_
148.75029,43.866394,_
150.0,44.579376,_
150.0,45.910213,_
150.0,45.034874,_
150.0,44.232067,_
150.0,44.38375,_
150.0,45.243465,_
150.0,44.15686,_
150.0,45.498497,_
150.0,45.444084,_
100.624855,44.309307,_
100.0,43.568356,_
100.0,45.606056,_
100.0,43.12159,_
100.0,44.019543,_
100.0,44.33903,_
100.0,45.06602,_
100.0,45.517693,_
100.0,44.57392,_
100.0,43.186924,_
100.0,44.502563,_
100.0,45.370472,_
99.37881,44.088,_
50.0,43.75728,_
50.0,45.289146,_
50.0,44.619877,_
50.0,46.181103,_
50.0,43.899456,_
50.0,45.420364,_
50.0,45.410973,_
50.0,44.00637,_
50.0,44.591564,_
50.0,45.05173,_
50.0,43.009285,_
50.0,44.58025,_
50.0,45.38876,_
50.0,45.611862,_
51.24239,44.744534,_
150.0,45.477596,_
150.0,44.105976,_
150.0,45.869816,_
150.0,44.754623,_
150.0,44.67025,_
150.0,45.213127,_
150.0,43.81471,_
150.0,45.398094,_
150.0,45.60388,_
149.37881,45.680344,_
100.0,45.66203,_
100.0,45.431618,_
100.0,46.08152,_
100.0,45.792034,_
100.0,44.3596,_
100.0,44.03703,_
100.0,45.34751,_
100.0,45.74878,_
100.0,43.9931,_
100.0,44.205425,_
100.0,44.592316,_
100.0,44.89012,_
149.37515,45.021343,_
150.0,45.546913,_
150.0,45.879692,_
150.0,45.33217,_
150.0,43.93874,_
150.0,46.07868,_
150.0,45.474255,_
150.0,45.49783,_
150.0,44.33525,_
150.0,45.692455,_
51.24971,44.44669,_
50.0,44.210472,_
50.0,46.198467,_
50.0,45.473553,_
50.0,44.17946,_
50.0,45.016407,_
50.0,45.066128,_
50.0,45.544796,_
50.0,45.591717,_
50.0,46.104385,_
50.0,45.155514,_
50.0,44.523552,_
50.0,44.00825,_
50.0,44.541042,_
50.0,44.784256,_
99.375145,45.728218,_
100.0,46.310585,_
100.0,45.510365,_
100.0,45.08665,_
100.0,44.439693,_
100.0,44.234207,_
100.0,43.798706,_
100.0,43.671825,_
100.0,45.033,_
100.0,44.53756,_
100.0,44.408627,_
100.0,46.213295,_
98.757614,46.15912,_
0.0,44.553024,_
0.0,45.253086,_
49.375145,45.188843,_
50.0,45.630466,_
50.0,46.378212,_
50.0,48.13004,_
50.0,45.272892,_
50.0,46.387844,_
50.0,47.00107,_
50.0,46.287792,_
50.0,44.60126,_
50.0,44.866364,_
50.0,45.20785,_
50.0,44.148407,_
50.0,45.28943,_
50.0,46.867508,_
50.0,45.555958,_
148.75029,45.514973,_
150.0,47.172443,_
150.0,44.084053,_
150.0,46.13472,_
150.0,45.3621,_
150.0,45.072544,_
150.0,44.082985,_
150.0,44.175213,_
150.0,45.03047,_
150.0,42.77453,_
100.624855,45.72071,_
100.0,43.819614,_
100.0,44.184296,_
100.0,43.862473,_
100.0,45.983536,_
100.0,45.847206,_
100.0,45.61438,_
100.0,47.309002,_
100.0,47.73242,_
100.0,45.772095,_
100.0,46.76378,_
99.37881,44.403595,_
50.0,45.897003,_
50.0,46.031033,_
50.0,45.213303,_
50.0,45.210903,_
50.0,45.88414,_
50.0,46.979416,_
50.0,44.700695,_
50.0,45.410667,_
50.0,45.713486,_
50.0,44.564426,_
50.0,44.488213,_
50.0,44.00358,_
50.0,46.67462,_
150.0,43.770355,_
150.0,46.020035,_
150.0,44.037777,_
150.0,44.191143,_
150.0,45.02011,_
150.0,44.659428,_
150.0,45.498375,_
150.0,45.53891,_
150.0,46.30666,_
149.37881,43.5416,_
100.0,45.74675,_
100.0,44.00015,_
100.0,46.22737,_
100.0,46.787502,_
100.0,44.711945,_
100.0,46.042282,_
100.0,44.943207,_
100.0,44.64625,_
100.0,46.183655,_
100.0,45.269463,_
100.0,45.10242,_
100.0,45.76452,_
149.37515,45.791348,_
150.0,46.374138,_
150.0,46.04055,_
150.0,45.847427,_
150.0,45.257874,_
150.0,45.32344,_
150.0,45.659252,_
150.0,44.44275,_
150.0,46.114376,_
150.0,46.338123,_
51.24971,44.05287,_
50.0,43.391502,_
50.0,44.916588,_
50.0,44.528835,_
50.0,46.033207,_
50.0,46.001938,_
50.0,45.939262,_
50.0,42.61303,_
50.0,43.92915,_
50.0,46.153,_
99.375145,46.434242,_
100.0,43.155,_
100.0,44.389534,_
100.0,44.334026,_
100.0,45.00166,_
100.0,48.704426,_
100.0,44.29567,_
100.0,45.21585,_
100.0,45.32593,_
98.757614,44.876396,_
0.0,44.158386,_
49.375145,45.25069,_
50.0,42.784206,_
50.0,44.285404,_
50.0,44.786404,_
50.0,44.791588,_
50.0,44.056824,_
50.0,43.478947,_
50.0,44.54307,_
50.0,42.79612,_
50.0,47.485077,_
50.0,44.063988,_
50.0,43.706142,_
50.0,44.18617,_
50.0,44.467155,_
50.0,44.69583,_
148.75029,45.69106,_
150.0,43.727657,_
150.0,44.24371,_
150.0,44.522766,_
150.0,44.479683,_
150.0,43.115658,_
150.0,45.326576,_
150.0,45.22115,_
150.0,46.173737,_
150.0,45.133953,_
100.624855,45.085625,_
100.0,43.74719,_
100.0,44.64433,_
100.0,43.81326,_
100.0,43.722004,_
100.0,45.967014,_
100.0,45.53215,_
100.0,44.861324,_
100.0,43.771393,_
100.0,45.08426,_
100.0,44.28642,_
100.0,43.730247,_
99.37881,44.08675,_
50.0,45.214664,_
50.0,44.850853,_
50.0,45.047695,_
50.0,44.642693,_
50.0,46.43494,_
50.0,45.537697,_
50.0,44.80306,_
50.0,43.297768,_
50.0,45.194855,_
50.0,45.542778,_
50.0,45.609585,_
50.0,46.540356,_
50.0,44.268322,_
50.0,43.946453,_
51.24239,45.639145,_
150.0,45.73385,_
150.0,45.55644,_
150.0,48.023148,_
150.0,46.105267,_
150.0,46.94975,_
150.0,46.323925,_
150.0,46.69957,_
150.0,43.084534,_
150.0,44.885075,_
149.37881,46.78219,_
100.0,44.23825,_
100.0,43.3922,_
100.0,44.971832,_
100.0,44.304695,_
100.0,45.643276,_
100.0,44.335434,_
100.0,44.25357,_
100.0,45.938698,_
100.0,46.313652,_
100.0,46.067795,_
100.0,43.724613,_
100.0,43.786037,_
149.37515,44.850124,_
150.0,44.65046,_
150.0,44.43002,_
150.0,45.62473,_
150.0,44.78581,_
150.0,43.7821,_
150.0,45.038364,_
150.0,44.25096,_
150.0,44.918797,_
51.24971,44.943058,_
50.0,45.03423,_
50.0,44.925545,_
50.0,47.336945,_
50.0,45.257153,_
50.0,43.40457,_
50.0,45.343494,_
50.0,44.564117,_
50.0,43.482918,_
50.0,44.99981,_
50.0,46.523827,_
50.0,44.297913,_
50.0,44.59354,_
50.0,44.391987,_
99.375145,43.26532,_
100.0,44.314278,_
100.0,45.45889,_
100.0,45.40565,_
100.0,43.997337,_
100.0,45.03582,_
100.0,45.837143,_
100.0,45.625767,_
100.0,43.80632,_
100.0,45.548306,_
100.0,44.159122,_
98.757614,45.053482,_
0.0,46.282143,_
0.0,45.077427,_
50.0,44.156906,_
50.0,44.125614,_
50.0,44.481087,_
50.0,43.6267,_
50.0,44.983437,_
50.0,43.89235,_
50.0,44.818996,_
50.0,46.113865,_
50.0,44.89209,_
50.0,44.71479,_
50.0,45.552906,_
50.0,44.12099,_
50.0,43.66925,_
148.75029,47.849346,_
150.0,46.357666,_
150.0,46.084076,_
150.0,45.66696,_
150.0,46.05764,_
150.0,45.01342,_
150.0,44.96365,_
150.0,48.22282,_
150.0,44.668045,_
150.0,46.058987,_
100.624855,46.135418,_
100.0,43.910748,_
100.0,44.783733,_
100.0,44.719727,_
100.0,46.67644,_
100.0,46.328598,_
100.0,43.233345,_
100.0,45.37477,_
100.0,45.17206,_
100.0,45.31768,_
100.0,44.82349,_
100.0,45.329674,_
99.37881,46.804596,_
50.0,45.428345,_
50.0,45.554184,_
50.0,45.81285,_
50.0,46.25721,_
50.0,45.29142,_
50.0,43.480106,_
50.0,43.810184,_
50.0,44.594643,_
50.0,45.18381,_
50.0,44.843395,_
50.0,43.754955,_
50.0,45.50256,_
50.0,45.292217,_
50.0,46.121895,_
51.24239,45.33466,_
150.0,45.42912,_
150.0,47.532986,_
150.0,44.203346,_
150.0,44.269417,_
150.0,44.64255,_
150.0,46.14363,_
150.0,45.615086,_
150.0,44.677013,_
150.0,46.56652,_
149.37881,46.752617,_
100.0,43.3271,_
100.0,46.27594,_
100.0,46.337757,_
100.0,46.654327,_
100.0,45.036247,_
100.0,46.672615,_
100.0,45.403515,_
100.0,43.98633,_
100.0,44.41555,_
100.0,45.358982,_
100.0,46.0226,_
100.0,47.28068,_
149.37515,46.20964,_
150.0,45.22808,_
150.0,45.44246,_
150.0,46.942425,_
150.0,47.198406,_
150.0,46.360367,_
150.0,46.701473,_
150.0,47.016937,_
150.0,46.012135,_
150.0,43.952744,_
51.24971,44.26074,_
50.0,45.720783,_
50.0,44.361237,_
50.0,45.36101,_
50.0,44.953037,_
50.0,46.14449,_
50.0,44.464638,_
50.0,46.708656,_
50.0,44.746822,_
50.0,44.062847,_
50.0,43.567474,_
50.0,46.978546,_
50.0,45.616524,_
50.0,45.000957,_
50.0,44.908524,_
99.375145,45.42235,_
100.0,45.407154,_
100.0,43.809124,_
100.0,45.746593,_
100.0,44.78527,_
100.0,45.784885,_
100.0,45.506958,_
100.0,44.5853,_
100.0,46.238575,_
100.0,44.27735,_
100.0,46.60788,_
100.0,44.439667,_
98.757614,45.99377,_
0.0,45.738724,_
0.0,45.562454,_
50.0,44.666115,_
50.0,43.25223,_
50.0,45.088223,_
50.0,44.71218,_
50.0,44.30097,_
50.0,44.134815,_
50.0,43.66344,_
50.0,45.65802,_
50.0,45.44003,_
50.0,46.744114,_
50.0,43.787003,_
50.0,45.267845,_
50.0,44.996857,_
50.0,44.134876,_
148.75029,44.89803,_
150.0,45.306984,_
150.0,44.98403,_
150.0,46.155,_
150.0,43.903145,_
150.0,45.760212,_
150.0,43.752934,_
150.0,45.280975,_
150.0,45.44284,_
150.0,45.432377,_
100.624855,45.147003,_
100.0,45.560936,_
100.0,44.472153,_
100.0,46.240837,_
100.0,46.175987,_
100.0,43.874157,_
100.0,43.614063,_
100.0,43.950333,_
100.0,43.88086,_
100.0,45.607082,_
100.0,44.329956,_
100.0,44.524086,_
99.37881,45.418644,_
50.0,44.722816,_
50.0,43.970715,_
50.0,43.73967,_
50.0,46.04932,_
50.0,44.713943,_
50.0,43.677536,_
50.0,44.89838,_
50.0,44.969505,_
50.0,44.80392,_
50.0,44.104465,_
50.0,44.711514,_
50.0,43.354088,_
50.0,45.527966,_
50.0,43.754387,_
51.24239,44.974884,_
150.0,45.69382,_
150.0,44.10749,_
150.0,44.90687,_
150.0,45.386097,_
150.0,44.368767,_
150.0,46.590458,_
150.0,46.51409,_
150.0,44.01017,_
150.0,44.48532,_
149.37881,45.326927,_
100.0,44.93747,_
100.0,44.358437,_
100.0,44.05572,_
100.0,45.40204,_
100.0,45.317936,_
100.0,45.202785,_
100.0,45.793793,_
100.0,45.062588,_
100.0,45.68282,_
100.0,45.349262,_
100.0,45.943428,_
100.0,44.532494,_
149.37515,45.08225,_
150.0,45.06249,_
150.0,47.118904,_
150.0,45.767242,_
150.0,45.323322,_
150.0,45.860027,_
150.0,46.00157,_
150.0,44.85354,_
150.0,44.95201,_
150.0,45.534523,_
51.24971,43.161842,_
50.0,45.209736,_
50.0,45.78365,_
50.0,44.55507,_
50.0,45.13306,_
50.0,43.82436,_
50.0,44.53039,_
50.0,46.20265,_
50.0,47.58383,_
50.0,45.85409,_
50.0,44.390305,_
50.0,45.75047,_
50.0,45.61628,_
50.0,45.077316,_
50.0,45.36616,_
99.375145,44.79628,_
100.0,46.357635,_
100.0,45.22234,_
100.0,44.253933,_
100.0,44.16939,_
100.0,45.192585,_
100.0,44.11684,_
100.0,45.401165,_
100.0,43.47279,_
100.0,45.290012,_
100.0,44.391212,_
100.0,44.435947,_
98.757614,42.171726,_
0.0,45.51259,_
0.0,46.24147,_
49.375145,45.981422,_
50.0,43.4255,_
50.0,44.128433,_
50.0,45.943893,_
50.0,43.806953,_
50.0,45.16057,_
50.0,45.665276,_
50.0,43.42165,_
50.0,41.713158,_
50.0,43.433086,_
50.0,43.471542,_
50.0,43.330605,_
50.0,43.499214,_
148.75029,42.985394,_
150.0,44.409454,_
150.0,43.16253,_
150.0,43.529575,_
150.0,42.99378,_
150.0,45.751255,_
150.0,44.395634,_
150.0,46.14434,_
100.624855,45.280445,_
100.0,43.022,_
100.0,43.66852,_
100.0,44.67935,_
100.0,43.774506,_
100.0,44.24664,_
100.0,44.419193,_
100.0,43.550472,_
100.0,44.33647,_
100.0,44.711597,_
100.0,42.907333,_
100.0,44.48126,_
99.37881,44.032104,_
50.0,43.280975,_
50.0,43.145874,_
50.0,42.567627,_
50.0,43.26937,_
50.0,44.223587,_
50.0,42.6984,_
50.0,43.81736,_
50.0,45.084034,_
50.0,44.201054,_
50.0,43.719803,_
50.0,43.760902,_
50.0,44.080185,_
50.0,42.31232,_
50.0,44.898483,_
51.24239,43.392673,_
150.0,42.733448,_
150.0,42.93955,_
150.0,46.36953,_
150.0,44.49363,_
150.0,42.93808,_
150.0,44.910435,_
150.0,41.98046,_
150.0,43.228878,_
150.0,44.00344,_
149.37881,45.20677,_
100.0,44.296352,_
100.0,43.686787,_
100.0,45.13242,_
100.0,43.95828,_
100.0,45.355602,_
100.0,44.522846,_
100.0,43.86846,_
100.0,44.44186,_
100.0,44.253258,_
100.0,45.05732,_
100.0,44.55983,_
100.0,44.58139,_
149.37515,44.33478,_
150.0,46.576717,_
150.0,43.50145,_
150.0,43.462616,_
150.0,44.076275,_
150.0,43.67952,_
150.0,42.455406,_
150.0,43.984108,_
150.0,43.4454,_
51.24971,44.294456,_
50.0,43.651657,_
50.0,44.285946,_
50.0,43.732567,_
50.0,43.85562,_
50.0,42.885277,_
50.0,44.36291,_
50.0,42.40886,_
50.0,43.745594,_
50.0,43.772457,_
50.0,44.00637,_
50.0,45.614246,_
50.0,43.78692,_
50.0,42.50844,_
99.375145,43.78985,_
100.0,46.845356,_
100.0,43.663754,_
100.0,45.149944,_
100.0,42.876476,_
100.0,44.45358,_
100.0,44.73953,_
100.0,42.911224,_
100.0,42.932377,_
100.0,44.906197,_
100.0,43.351055,_
100.0,44.25925,_
98.757614,44.143513,_
0.0,44.122566,_
0.0,44.50948,_
49.375145,43.270054,_
50.0,43.149612,_
50.0,42.759132,_
50.0,44.217445,_
50.0,44.27327,_
50.0,43.669327,_
50.0,43.284817,_
50.0,45.262486,_
50.0,44.308907,_
50.0,43.925568,_
50.0,44.764133,_
50.0,44.034744,_
50.0,43.801495,_
50.0,43.03752,_
50.0,43.48186,_
150.0,43.11928,_
150.0,43.963985,_
150.0,42.28782,_
150.0,42.924625,_
150.0,43.412495,_
150.0,42.282543,_
100.0,43.535908,_
100.0,42.44509,_
