Mean Score,Test Scores,True Label,Predicted Label
_,_,0.0,106.90983
_,_,49.375145,83.659164
_,_,50.0,94.124886
_,_,50.0,78.24785
_,_,50.0,93.10404
_,_,50.0,80.07132
_,_,50.0,87.705475
_,_,50.0,84.85488
_,_,50.0,89.37249
_,_,50.0,83.034004
_,_,50.0,75.447395
_,_,50.0,81.458336
_,_,50.0,85.24391
_,_,50.0,85.943596
_,_,50.0,89.82088
_,_,50.0,92.63607
_,_,148.75029,96.26663
_,_,150.0,105.38413
_,_,150.0,84.45873
_,_,150.0,79.05375
_,_,150.0,101.92188
_,_,150.0,72.66148
_,_,150.0,77.30575
_,_,150.0,91.77897
_,_,150.0,91.19554
_,_,150.0,72.25184
_,_,100.624855,94.42984
_,_,100.0,77.302635
_,_,100.0,90.27296
_,_,100.0,82.04208
_,_,100.0,94.67003
_,_,100.0,92.192085
_,_,100.0,79.549706
_,_,100.0,104.626526
_,_,100.0,81.98083
_,_,100.0,102.12489
_,_,100.0,78.52818
_,_,100.0,81.758415
_,_,99.37881,103.62357
_,_,50.0,84.69245
_,_,50.0,86.55605
_,_,50.0,74.76568
_,_,50.0,90.91869
_,_,50.0,89.97562
_,_,50.0,78.85273
_,_,50.0,86.43966
_,_,50.0,90.29396
_,_,50.0,94.42164
_,_,50.0,96.74383
_,_,50.0,90.9696
_,_,50.0,90.39166
_,_,50.0,85.733376
_,_,50.0,85.499275
_,_,51.24239,89.275856
_,_,150.0,97.29117
_,_,150.0,86.26227
_,_,150.0,87.271454
_,_,150.0,76.88922
_,_,150.0,99.59707
_,_,150.0,85.004135
_,_,150.0,83.501396
_,_,150.0,90.77622
_,_,150.0,82.05611
_,_,149.37881,107.84508
_,_,100.0,93.48303
_,_,100.0,90.21187
_,_,100.0,88.682945
_,_,100.0,84.62453
_,_,100.0,93.71323
_,_,100.0,92.88475
_,_,100.0,90.193375
_,_,100.0,87.960434
_,_,100.0,94.63657
_,_,100.0,91.51191
_,_,100.0,104.40952
_,_,100.0,92.78389
_,_,149.37515,105.42782
_,_,150.0,87.1716
_,_,150.0,95.20168
_,_,150.0,85.21487
_,_,150.0,86.22604
_,_,150.0,91.49894
_,_,150.0,96.70947
_,_,150.0,85.86358
_,_,150.0,110.01372
_,_,150.0,91.73474
_,_,51.24971,93.745575
_,_,50.0,78.63437
_,_,50.0,97.02028
_,_,50.0,102.68729
_,_,50.0,96.64235
_,_,50.0,95.11954
_,_,50.0,97.92685
_,_,50.0,97.78797
_,_,50.0,93.676506
_,_,50.0,112.15039
_,_,50.0,99.165306
_,_,50.0,89.71185
_,_,50.0,94.33986
_,_,50.0,103.12738
_,_,50.0,102.93074
_,_,99.375145,107.44808
_,_,100.0,74.66904
_,_,100.0,87.284004
_,_,100.0,95.8529
_,_,100.0,96.62617
_,_,100.0,76.57646
_,_,100.0,85.21889
_,_,100.0,101.9362
_,_,100.0,68.4088
_,_,100.0,90.28489
_,_,100.0,101.67939
_,_,100.0,100.05365
_,_,98.757614,96.18305
_,_,0.0,84.94801
_,_,0.0,89.3614
_,_,49.375145,100.487755
_,_,50.0,94.92821
_,_,50.0,93.52603
_,_,50.0,93.2015
_,_,50.0,100.57585
_,_,50.0,90.318
_,_,50.0,98.04548
_,_,50.0,96.96288
_,_,50.0,97.07186
_,_,50.0,84.36871
_,_,50.0,99.95056
_,_,50.0,83.44121
_,_,50.0,86.00135
_,_,50.0,92.6311
_,_,50.0,105.13669
_,_,150.0,73.05532
_,_,150.0,84.36451
_,_,150.0,93.07097
_,_,150.0,87.89756
_,_,150.0,84.74613
_,_,150.0,92.35041
_,_,150.0,92.7245
_,_,150.0,95.32724
_,_,150.0,101.08454
_,_,100.624855,81.37098
_,_,100.0,99.22212
_,_,100.0,82.58148
_,_,100.0,89.39794
_,_,100.0,102.2272
_,_,100.0,82.596405
_,_,100.0,89.83304
_,_,100.0,103.71691
_,_,100.0,96.66809
_,_,100.0,81.606964
_,_,100.0,92.43691
_,_,100.0,76.22467
_,_,99.37881,106.98771
_,_,50.0,94.40002
_,_,50.0,82.90079
_,_,50.0,90.81456
_,_,50.0,93.69982
_,_,50.0,96.493416
_,_,50.0,90.410904
_,_,50.0,109.67192
_,_,50.0,86.1251
_,_,50.0,96.80746
_,_,50.0,88.01839
_,_,50.0,92.00831
_,_,50.0,87.682915
_,_,50.0,100.91753
_,_,50.0,81.29726
_,_,51.24239,106.76857
_,_,150.0,87.96445
_,_,150.0,107.277664
_,_,150.0,91.720634
_,_,150.0,95.48373
_,_,150.0,85.35248
_,_,150.0,87.32817
_,_,150.0,96.53481
_,_,150.0,102.015656
_,_,150.0,88.46096
_,_,149.37881,99.89101
_,_,100.0,94.123405
_,_,100.0,99.26784
_,_,100.0,98.09011
_,_,100.0,96.361435
_,_,100.0,87.62996
_,_,100.0,90.560974
_,_,100.0,95.270935
_,_,100.0,87.23179
_,_,100.0,100.2121
_,_,100.0,93.711555
_,_,100.0,106.192474
_,_,100.0,101.24888
_,_,149.37515,103.990166
_,_,150.0,103.17193
_,_,150.0,85.687035
_,_,150.0,94.010216
_,_,150.0,104.09199
_,_,150.0,93.16049
_,_,150.0,89.56362
_,_,150.0,94.73308
_,_,150.0,96.19237
_,_,150.0,91.771835
_,_,51.24971,91.423096
_,_,50.0,92.49079
_,_,50.0,96.32779
_,_,50.0,97.46213
_,_,50.0,93.57608
_,_,50.0,87.41477
_,_,50.0,99.514336
_,_,50.0,95.919136
_,_,50.0,99.150116
_,_,50.0,106.4518
_,_,50.0,101.759796
_,_,50.0,92.77099
_,_,50.0,98.99209
_,_,50.0,102.9587
_,_,50.0,81.92489
_,_,99.375145,94.49678
_,_,100.0,87.73339
_,_,100.0,89.549385
_,_,100.0,94.34177
_,_,100.0,91.832405
_,_,100.0,87.76725
_,_,100.0,116.882355
_,_,100.0,88.46528
_,_,100.0,90.97674
_,_,100.0,90.9479
_,_,100.0,98.82073
_,_,100.0,88.79914
_,_,98.757614,101.04563
_,_,0.0,89.569275
_,_,0.0,91.337524
_,_,49.375145,140.35733
_,_,50.0,132.19077
_,_,50.0,239.43652
_,_,50.0,202.23492
_,_,50.0,161.89061
_,_,50.0,217.4394
_,_,50.0,207.05428
_,_,50.0,188.3496
_,_,50.0,208.55838
_,_,50.0,190.61484
_,_,50.0,163.54237
_,_,50.0,192.17825
_,_,50.0,156.50482
_,_,50.0,209.38866
_,_,50.0,205.26694
_,_,148.75029,137.82428
_,_,150.0,138.9334
_,_,150.0,167.69972
_,_,150.0,181.60623
_,_,150.0,167.50548
_,_,150.0,211.88876
_,_,150.0,171.71327
_,_,150.0,169.11716
_,_,150.0,232.90504
_,_,150.0,261.27628
_,_,100.624855,193.79424
_,_,100.0,184.01353
_,_,100.0,161.92332
_,_,100.0,199.14064
_,_,100.0,165.41727
_,_,100.0,214.16194
_,_,100.0,188.0789
_,_,100.0,175.97778
_,_,100.0,207.64781
_,_,100.0,175.8256
_,_,100.0,198.8455
_,_,100.0,190.9437
_,_,99.37881,166.25888
_,_,50.0,153.99147
_,_,50.0,194.7625
_,_,50.0,184.11581
_,_,50.0,210.51505
_,_,50.0,181.15991
_,_,50.0,178.37752
_,_,50.0,179.85033
_,_,50.0,187.64746
_,_,50.0,184.47913
_,_,50.0,164.11192
_,_,50.0,206.04851
_,_,50.0,167.8482
_,_,50.0,208.22917
_,_,51.24239,168.84389
_,_,150.0,150.4352
_,_,150.0,146.89635
_,_,150.0,196.58006
_,_,150.0,260.8793
_,_,150.0,181.46065
_,_,150.0,178.7447
_,_,150.0,190.12961
_,_,150.0,150.15686
_,_,149.37881,201.27249
_,_,100.0,224.57684
_,_,100.0,166.36171
_,_,100.0,195.14822
_,_,100.0,266.28342
_,_,100.0,155.81241
_,_,100.0,200.31041
_,_,100.0,169.47835
_,_,100.0,184.46329
_,_,100.0,193.58194
_,_,100.0,182.84517
_,_,100.0,193.06764
_,_,100.0,177.34802
_,_,149.37515,178.30469
_,_,150.0,168.56384
_,_,150.0,211.52283
_,_,150.0,155.22992
_,_,150.0,163.54529
_,_,150.0,172.36893
_,_,150.0,181.57355
_,_,150.0,199.52841
_,_,150.0,166.76497
_,_,150.0,215.15489
_,_,51.24971,181.25194
_,_,50.0,153.92593
_,_,50.0,133.2629
_,_,50.0,182.14127
_,_,50.0,220.7263
_,_,50.0,166.29836
_,_,50.0,201.61531
_,_,50.0,163.6653
_,_,50.0,217.48077
_,_,50.0,189.20547
_,_,50.0,228.93768
_,_,50.0,188.52405
_,_,50.0,195.36615
_,_,50.0,204.82584
_,_,99.375145,193.50412
_,_,100.0,196.86836
_,_,100.0,121.91678
_,_,100.0,183.07147
_,_,100.0,201.05862
_,_,100.0,229.9681
_,_,100.0,179.44724
_,_,100.0,276.00244
_,_,100.0,160.27367
_,_,100.0,177.19458
_,_,100.0,175.83316
_,_,100.0,200.15814
_,_,98.757614,141.86343
_,_,0.0,219.9665
_,_,0.0,222.11298
_,_,49.375145,203.57619
_,_,50.0,197.558
_,_,50.0,201.26791
_,_,50.0,170.51938
_,_,50.0,201.60939
_,_,50.0,203.02917
_,_,50.0,183.14227
_,_,50.0,169.50798
_,_,50.0,194.65503
_,_,50.0,191.19463
_,_,50.0,187.67818
_,_,50.0,191.27571
_,_,50.0,196.47218
_,_,50.0,180.51877
_,_,148.75029,180.35638
_,_,150.0,173.41322
_,_,150.0,208.09837
_,_,150.0,197.796
_,_,150.0,214.922
_,_,150.0,174.54645
_,_,150.0,174.25038
_,_,150.0,184.24165
_,_,150.0,194.89569
_,_,150.0,196.74272
_,_,100.624855,200.7564
_,_,100.0,223.63927
_,_,100.0,196.7869
_,_,100.0,185.91708
_,_,100.0,173.03264
_,_,100.0,140.39104
_,_,100.0,192.16786
_,_,100.0,169.94566
_,_,100.0,217.66005
_,_,100.0,189.40945
_,_,100.0,199.94481
_,_,100.0,174.37903
_,_,99.37881,206.63074
_,_,50.0,186.17029
_,_,50.0,216.33466
_,_,50.0,179.8062
_,_,50.0,194.47368
_,_,50.0,191.88884
_,_,50.0,194.7422
_,_,50.0,191.34702
_,_,50.0,171.03384
_,_,50.0,226.7582
_,_,50.0,193.391
_,_,50.0,177.22421
_,_,50.0,227.76253
_,_,50.0,181.0087
_,_,50.0,182.39911
_,_,51.24239,177.8163
_,_,150.0,195.00566
_,_,150.0,204.5945
_,_,150.0,181.9789
_,_,150.0,220.78052
_,_,150.0,213.84505
_,_,150.0,155.1311
_,_,150.0,194.20753
_,_,150.0,231.7229
_,_,150.0,206.43788
_,_,149.37881,160.573
_,_,100.0,180.15784
_,_,100.0,207.89532
_,_,100.0,194.6855
_,_,100.0,207.56915
_,_,100.0,206.18466
_,_,100.0,238.98523
_,_,100.0,208.89902
_,_,100.0,214.99138
_,_,100.0,189.89816
_,_,100.0,175.71466
_,_,100.0,199.49184
_,_,100.0,224.2036
_,_,149.37515,169.53462
_,_,150.0,253.1031
_,_,150.0,189.86853
_,_,150.0,185.83774
_,_,150.0,146.84904
_,_,150.0,184.53355
_,_,150.0,196.8643
_,_,150.0,191.65694
_,_,150.0,163.4934
_,_,150.0,176.48509
_,_,51.24971,198.99545
_,_,50.0,246.39445
_,_,50.0,221.89966
_,_,50.0,214.71202
_,_,50.0,191.53046
_,_,50.0,209.53223
_,_,50.0,195.0148
_,_,50.0,203.81834
_,_,50.0,216.78566
_,_,50.0,203.71397
_,_,50.0,222.13708
_,_,50.0,160.79247
_,_,50.0,200.31772
_,_,50.0,177.27011
_,_,50.0,173.7887
_,_,99.375145,189.38084
_,_,100.0,190.9938
_,_,100.0,199.65173
_,_,100.0,206.31816
_,_,100.0,194.49825
_,_,100.0,219.27861
_,_,100.0,203.49228
_,_,100.0,205.50656
_,_,100.0,200.2033
_,_,100.0,211.94383
_,_,100.0,205.43059
_,_,100.0,187.26866
_,_,98.757614,202.58833
_,_,0.0,230.59184
_,_,0.0,218.5723
_,_,49.375145,76.150856
_,_,50.0,117.97735
_,_,50.0,97.70423
_,_,50.0,89.66343
_,_,50.0,96.1875
_,_,50.0,94.24013
_,_,50.0,92.9125
_,_,50.0,90.32795
_,_,50.0,74.8701
_,_,50.0,80.78808
_,_,50.0,90.4667
_,_,50.0,73.51599
_,_,50.0,111.545425
_,_,50.0,83.16373
_,_,50.0,77.628494
_,_,148.75029,122.53063
_,_,150.0,117.22614
_,_,150.0,104.550255
_,_,150.0,75.9948
_,_,150.0,97.08141
_,_,150.0,73.56338
_,_,150.0,97.95946
_,_,150.0,117.45858
_,_,150.0,93.53478
_,_,150.0,80.41095
_,_,100.624855,83.4406
_,_,100.0,93.79122
_,_,100.0,85.235596
_,_,100.0,81.4057
_,_,100.0,99.807365
_,_,100.0,92.08062
_,_,100.0,82.8345
_,_,100.0,110.49273
_,_,100.0,95.36279
_,_,100.0,115.01523
_,_,100.0,132.12823
_,_,99.37881,120.67443
_,_,50.0,91.67002
_,_,50.0,76.01272
_,_,50.0,92.259964
_,_,50.0,107.33411
_,_,50.0,78.6606
_,_,50.0,102.01392
_,_,50.0,98.12286
_,_,50.0,98.786156
_,_,50.0,102.771255
_,_,50.0,79.67224
_,_,50.0,88.61945
_,_,50.0,87.097595
_,_,50.0,89.31274
_,_,150.0,118.429
_,_,150.0,86.01307
_,_,150.0,103.1018
_,_,150.0,92.82567
_,_,150.0,107.2681
_,_,150.0,92.932175
_,_,150.0,84.762245
_,_,150.0,100.49286
_,_,150.0,90.58944
_,_,149.37881,91.47026
_,_,100.0,69.12885
_,_,100.0,88.98082
_,_,100.0,92.286285
_,_,100.0,103.546875
_,_,100.0,84.49526
_,_,100.0,113.96242
_,_,100.0,81.425964
_,_,100.0,91.2752
_,_,100.0,91.44736
_,_,100.0,96.63589
_,_,100.0,110.75161
_,_,100.0,110.452385
_,_,149.37515,85.12356
_,_,150.0,109.42003
_,_,150.0,113.475555
_,_,150.0,88.61867
_,_,150.0,82.44658
_,_,150.0,94.043
_,_,150.0,111.61787
_,_,150.0,94.118744
_,_,150.0,89.05139
_,_,150.0,90.21922
_,_,51.24971,75.7305
_,_,50.0,91.814224
_,_,50.0,86.25493
_,_,50.0,80.43708
_,_,50.0,73.759224
_,_,50.0,85.17309
_,_,50.0,97.78176
_,_,50.0,94.50918
_,_,50.0,87.37738
_,_,50.0,86.43342
_,_,99.375145,80.81487
_,_,100.0,83.209526
_,_,100.0,110.81105
_,_,100.0,84.492775
_,_,100.0,96.281555
_,_,100.0,72.39483
_,_,100.0,77.56566
_,_,100.0,112.23889
_,_,100.0,87.71771
_,_,98.757614,118.101364
_,_,0.0,88.987274
_,_,49.375145,85.93402
_,_,50.0,93.16898
_,_,50.0,105.62341
_,_,50.0,82.0325
_,_,50.0,108.87464
_,_,50.0,103.2283
_,_,50.0,78.89318
_,_,50.0,82.94762
_,_,50.0,94.153114
_,_,50.0,84.56024
_,_,50.0,79.27092
_,_,50.0,85.18732
_,_,50.0,93.235664
_,_,50.0,79.34826
_,_,50.0,99.28637
_,_,148.75029,92.62456
_,_,150.0,96.39212
_,_,150.0,77.388596
_,_,150.0,113.844864
_,_,150.0,97.73313
_,_,150.0,97.71021
_,_,150.0,89.213104
_,_,150.0,79.63241
_,_,150.0,87.76844
_,_,150.0,81.00674
_,_,100.624855,88.05435
_,_,100.0,63.706085
_,_,100.0,81.70937
_,_,100.0,74.04694
_,_,100.0,92.96272
_,_,100.0,91.50177
_,_,100.0,81.77065
_,_,100.0,103.060394
_,_,100.0,81.79474
_,_,100.0,99.02695
_,_,100.0,80.28453
_,_,100.0,91.09249
_,_,99.37881,104.206795
_,_,50.0,99.69343
_,_,50.0,85.506355
_,_,50.0,87.3474
_,_,50.0,77.765976
_,_,50.0,90.18478
_,_,50.0,80.06682
_,_,50.0,93.74604
_,_,50.0,92.643196
_,_,50.0,80.551445
_,_,50.0,92.82411
_,_,50.0,103.81816
_,_,50.0,106.25552
_,_,50.0,90.11184
_,_,50.0,103.41161
_,_,51.24239,79.99285
_,_,150.0,90.62686
_,_,150.0,86.185104
_,_,150.0,100.189964
_,_,150.0,100.26122
_,_,150.0,88.247765
_,_,150.0,86.14339
_,_,150.0,106.3927
_,_,150.0,93.093735
_,_,150.0,86.30206
_,_,149.37881,123.53374
_,_,100.0,97.827225
_,_,100.0,76.48429
_,_,100.0,99.07789
_,_,100.0,92.71906
_,_,100.0,107.669754
_,_,100.0,127.436714
_,_,100.0,83.51662
_,_,100.0,113.305405
_,_,100.0,83.36039
_,_,100.0,89.85936
_,_,100.0,82.773094
_,_,100.0,89.373474
_,_,149.37515,98.77078
_,_,150.0,102.43812
_,_,150.0,90.679436
_,_,150.0,108.8536
_,_,150.0,101.93773
_,_,150.0,87.31839
_,_,150.0,78.0239
_,_,150.0,92.51048
_,_,150.0,81.76164
_,_,51.24971,102.92063
_,_,50.0,91.42156
_,_,50.0,87.91961
_,_,50.0,87.50034
_,_,50.0,87.77984
_,_,50.0,86.82499
_,_,50.0,92.78881
_,_,50.0,68.11122
_,_,50.0,91.54009
_,_,50.0,97.03505
_,_,50.0,83.55411
_,_,50.0,94.28999
_,_,50.0,83.94282
_,_,50.0,92.69803
_,_,99.375145,96.56636
_,_,100.0,101.5965
_,_,100.0,127.30435
_,_,100.0,93.273285
_,_,100.0,103.91165
_,_,100.0,97.519325
_,_,100.0,97.90163
_,_,100.0,97.5948
_,_,100.0,88.308655
_,_,100.0,93.15774
_,_,100.0,105.622025
_,_,98.757614,114.37996
_,_,0.0,98.18464
_,_,0.0,102.14517
_,_,50.0,191.20798
_,_,50.0,222.20389
_,_,50.0,186.84795
_,_,50.0,203.37395
_,_,50.0,241.05424
_,_,50.0,187.70789
_,_,50.0,226.49797
_,_,50.0,174.50726
_,_,50.0,172.99835
_,_,50.0,187.16095
_,_,50.0,197.01021
_,_,50.0,214.36821
_,_,50.0,191.71545
_,_,148.75029,146.24753
_,_,150.0,181.13585
_,_,150.0,157.2296
_,_,150.0,217.61241
_,_,150.0,202.07715
_,_,150.0,195.92264
_,_,150.0,218.68756
_,_,150.0,185.78308
_,_,150.0,233.27165
_,_,150.0,206.45331
_,_,100.624855,145.89006
_,_,100.0,173.53333
_,_,100.0,212.98387
_,_,100.0,158.82434
_,_,100.0,160.10448
_,_,100.0,204.74379
_,_,100.0,221.0615
_,_,100.0,239.07922
_,_,100.0,227.43329
_,_,100.0,185.06549
_,_,100.0,205.24521
_,_,100.0,205.75713
_,_,99.37881,154.02812
_,_,50.0,168.35846
_,_,50.0,204.39368
_,_,50.0,186.18558
_,_,50.0,183.62227
_,_,50.0,183.54376
_,_,50.0,172.84938
_,_,50.0,235.00012
_,_,50.0,217.44557
_,_,50.0,209.5644
_,_,50.0,167.67387
_,_,50.0,157.91154
_,_,50.0,201.34688
_,_,50.0,200.8109
_,_,50.0,194.58173
_,_,51.24239,158.00435
_,_,150.0,208.34189
_,_,150.0,171.95033
_,_,150.0,156.80559
_,_,150.0,172.34885
_,_,150.0,186.73933
_,_,150.0,194.67123
_,_,150.0,168.96259
_,_,150.0,167.31145
_,_,150.0,186.70886
_,_,149.37881,152.88248
_,_,100.0,193.36597
_,_,100.0,179.1377
_,_,100.0,219.6956
_,_,100.0,167.96603
_,_,100.0,207.41234
_,_,100.0,202.68158
_,_,100.0,190.91545
_,_,100.0,197.04219
_,_,100.0,237.99043
_,_,100.0,215.05463
_,_,100.0,160.99823
_,_,100.0,205.972
_,_,149.37515,183.92903
_,_,150.0,197.07915
_,_,150.0,225.63643
_,_,150.0,177.28758
_,_,150.0,182.77345
_,_,150.0,202.50822
_,_,150.0,201.18188
_,_,150.0,187.78293
_,_,150.0,176.6912
_,_,150.0,255.63972
_,_,51.24971,199.49669
_,_,50.0,185.1911
_,_,50.0,188.03018
_,_,50.0,213.57669
_,_,50.0,180.14694
_,_,50.0,180.675
_,_,50.0,191.58301
_,_,50.0,178.30751
_,_,50.0,207.71364
_,_,50.0,188.03247
_,_,50.0,182.13475
_,_,50.0,246.27736
_,_,50.0,219.74593
_,_,50.0,202.66805
_,_,50.0,211.3353
_,_,99.375145,201.16669
_,_,100.0,198.6139
_,_,100.0,196.95377
_,_,100.0,206.7652
_,_,100.0,214.49902
_,_,100.0,195.68774
_,_,100.0,173.42282
_,_,100.0,220.97154
_,_,100.0,190.4251
_,_,100.0,235.24406
_,_,100.0,201.13551
_,_,100.0,186.81993
_,_,98.757614,184.40367
_,_,0.0,223.0753
_,_,0.0,207.78877
_,_,50.0,220.69366
_,_,50.0,200.44463
_,_,50.0,199.37518
_,_,50.0,222.47974
_,_,50.0,220.60129
_,_,50.0,223.22101
_,_,50.0,197.91365
_,_,50.0,178.49384
_,_,50.0,232.96931
_,_,50.0,200.50073
_,_,50.0,232.29854
_,_,50.0,196.99268
_,_,50.0,210.17572
_,_,50.0,229.24977
_,_,148.75029,214.34123
_,_,150.0,198.27818
_,_,150.0,217.69397
_,_,150.0,216.32838
_,_,150.0,187.32214
_,_,150.0,186.19444
_,_,150.0,197.17046
_,_,150.0,225.99811
_,_,150.0,226.08546
_,_,150.0,201.36272
_,_,100.624855,195.11298
_,_,100.0,195.00739
_,_,100.0,202.88084
_,_,100.0,219.25183
_,_,100.0,181.78203
_,_,100.0,224.67657
_,_,100.0,202.67314
_,_,100.0,240.92192
_,_,100.0,215.57613
_,_,100.0,210.83414
_,_,100.0,237.35245
_,_,100.0,209.27544
_,_,99.37881,164.9402
_,_,50.0,222.0055
_,_,50.0,189.71646
_,_,50.0,199.67236
_,_,50.0,251.2136
_,_,50.0,237.00421
_,_,50.0,205.80653
_,_,50.0,206.22212
_,_,50.0,239.98553
_,_,50.0,249.78716
_,_,50.0,229.25677
_,_,50.0,193.60854
_,_,50.0,215.6939
_,_,50.0,237.29239
_,_,50.0,250.56325
_,_,51.24239,220.94754
_,_,150.0,178.0598
_,_,150.0,207.2273
